element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
V,2,"=""187.1102""","=""0.0006""","=""187.109296""","=""0.000014""","=""7600*""","=""1.4e+07""",D+,"=""8640.3641""","=""62085.063""","=""3d3.(4F).4s""","=""a 3F""","=""2""","=""3d3.(2F).4p""","=""w 3F*""","=""2""",5,5,,"=""T9770""","=""L10089c179""",
V,2,"=""187.33950""","=""0.00006""","=""187.339447""","=""0.000011""","=""9900""","=""1.1e+07""",D+,"=""16532.9841""","=""69912.025""","=""3d3.(2G).4s""","=""b 3G""","=""5""","=""3d2.(3F).4s.4p.(3P*)""","=""v 3G*""","=""4""",11,9,,"=""T9770""","=""L18516""",
V,2,"=""187.44516""","=""0.00006""","=""187.445198""","=""0.000014""","=""7500""","=""2.0e+07""",D+,"=""14556.0689""","=""67904.995""","=""3d4""","=""a 3G""","=""4""","=""3d2.(3F).4s.4p.(3P*)""","=""v 3F*""","=""3""",9,7,,"=""T9770""","=""L18516""",
V,2,"=""187.605952""","=""0.000021""","=""187.605958""","=""0.000014""","=""32000""","=""6.9e+07""",D+,"=""16340.9837""","=""69644.195""","=""3d3.(2G).4s""","=""b 3G""","=""3""","=""3d2.(3F).4s.4p.(3P*)""","=""v 3G*""","=""3""",7,7,,"=""T9770""","=""L18516""",
V,2,"=""187.64785""","=""0.00005""","=""187.647878""","=""0.000011""","=""7600""","=""1.5e+07""",D+,"=""8842.0507""","=""62133.354""","=""3d3.(4F).4s""","=""a 3F""","=""3""","=""3d3.(2F).4p""","=""w 3F*""","=""3""",7,7,,"=""T9770""","=""L18516""",
V,2,"=""187.70174""","=""0.00006""","=""187.701746""","=""0.000014""","=""6500""","=""2.2e+07""",D+,"=""14461.7495""","=""67737.759""","=""3d4""","=""a 3G""","=""3""","=""3d2.(3F).4s.4p.(3P*)""","=""v 3F*""","=""2""",7,5,,"=""T9770""","=""L18516""",
V,2,"=""187.88990""","=""0.00009""","=""187.889875""","=""0.000014""","=""8900""","=""1.1e+07""",D+,"=""16421.5292""","=""69644.195""","=""3d3.(2G).4s""","=""b 3G""","=""4""","=""3d2.(3F).4s.4p.(3P*)""","=""v 3G*""","=""3""",9,7,,"=""T9770""","=""L18516""",
V,2,"=""188.40074""","=""0.00009""","=""188.400757""","=""0.000011""","=""9200""","=""1.7e+07""",C,"=""9097.8891""","=""62176.232""","=""3d3.(4F).4s""","=""a 3F""","=""4""","=""3d3.(2F).4p""","=""w 3F*""","=""4""",9,9,,"=""T9770""","=""L18516""",
V,2,"=""188.58947""","=""0.00004""","=""188.589522""","=""0.000011""","=""9500""","=""2.3e+07""",D+,"=""17910.9147""","=""70936.130""","=""3d4""","=""a 1G2""","=""4""","=""3d2.(3F).4s.4p.(3P*)""","=""1F*""","=""3""",9,7,,"=""T9770""","=""L18516""",
V,2,"=""190.52026""","=""0.00012""","=""190.52018""","=""0.00003""","=""4500""","=""2.1e+07""",D+,"=""26839.749""","=""79327.627""","=""3d4""","=""a 1F""","=""3""","=""3d3.(2D1).4p""","=""u 1F*""","=""3""",7,7,,"=""T9770""","=""L18516""",
