element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Si,3,"=""""","=""421.9961""","=""""","=""1.56e+01""",B+,"=""175336.26""","=""199026.49""","=""3s.4p""","=""3P*""","=""2""","=""3p.3d""","=""3F*""","=""3""",5,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""422.5344""","=""""","=""4.38e-09""",E,"=""175263.10""","=""198923.15""","=""3s.4p""","=""3P*""","=""1""","=""3p.3d""","=""3F*""","=""2""",3,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""422.5344""","=""""","=""2.12e+01""",B+,"=""175263.10""","=""198923.15""","=""3s.4p""","=""3P*""","=""1""","=""3p.3d""","=""3F*""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""423.8450""","=""""","=""1.93e-08""",E,"=""175336.26""","=""198923.15""","=""3s.4p""","=""3P*""","=""2""","=""3p.3d""","=""3F*""","=""2""",5,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""423.8450""","=""""","=""2.99e+00""",B+,"=""175336.26""","=""198923.15""","=""3s.4p""","=""3P*""","=""2""","=""3p.3d""","=""3F*""","=""2""",5,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""427.8484""","=""""","=""3.74e+06""",D,"=""226400.00""","=""249766.19""","=""3p.4s""","=""3P*""","=""0""","=""3s.8s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""430.1944""","=""""","=""1.11e+07""",D+,"=""226527.42""","=""249766.19""","=""3p.4s""","=""3P*""","=""1""","=""3s.8s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""432.5888""","=""""","=""2.55e+05""",D+,"=""153377.05""","=""176487.19""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""1P*""","=""1""",3,3,,"=""c44""","=""""",
Si,3,"=""433.850""","=""433.8500""","=""9""","=""1.47e+07""",C,"=""153444.23""","=""176487.19""","=""3p2""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""T7198c19""","=""L4833""",
Si,3,"=""434.140""","=""434.1400""","=""8""","=""5.25e+05""",D,"=""235951.09""","=""258978.66""","=""3p.3d""","=""1P*""","=""1""","=""3p.4p""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""L4833""",
Si,3,"=""""","=""435.6851""","=""""","=""1.77e+07""",C,"=""226820.28""","=""249766.19""","=""3p.4s""","=""3P*""","=""2""","=""3s.8s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""436.5869""","=""""","=""1.46e+05""",D,"=""217385.77""","=""240284.28""","=""3p.3d""","=""3D*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""437.0068""","=""""","=""7.30e+05""",D+,"=""217385.77""","=""240262.28""","=""3p.3d""","=""3D*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""437.0412""","=""""","=""1.08e+05""",D,"=""217439.92""","=""240314.63""","=""3p.3d""","=""3D*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""437.6218""","=""""","=""6.75e+05""",D+,"=""217439.92""","=""240284.28""","=""3p.3d""","=""3D*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""437.763""","=""437.7623""","=""8w""","=""4.14e+06""",C,"=""204828.06""","=""227665.09""","=""3s.4f""","=""1F*""","=""3""","=""3s.5d""","=""1D""","=""2""",7,5,,"=""T6298c4""","=""L4833""",
Si,3,"=""""","=""437.9903""","=""""","=""8.58e+05""",C,"=""217489.49""","=""240314.63""","=""3p.3d""","=""3D*""","=""3""","=""3s.6d""","=""3D""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""438.0437""","=""""","=""2.41e+05""",D,"=""217439.92""","=""240262.28""","=""3p.3d""","=""3D*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""438.0648""","=""""","=""1.50e-05""",E,"=""142943.74""","=""165765.00""","=""3s.3d""","=""3D""","=""3""","=""3s.3d""","=""1D""","=""2""",7,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""438.0648""","=""""","=""1.11e-06""",D,"=""142943.74""","=""165765.00""","=""3s.3d""","=""3D""","=""3""","=""3s.3d""","=""1D""","=""2""",7,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""438.1051""","=""""","=""2.63e-06""",E,"=""142945.84""","=""165765.00""","=""3s.3d""","=""3D""","=""2""","=""3s.3d""","=""1D""","=""2""",5,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""438.1051""","=""""","=""3.24e-06""",D+,"=""142945.84""","=""165765.00""","=""3s.3d""","=""3D""","=""2""","=""3s.3d""","=""1D""","=""2""",5,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""438.1514""","=""""","=""1.44e-05""",E,"=""142948.25""","=""165765.00""","=""3s.3d""","=""3D""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""438.1514""","=""""","=""7.54e-08""",D,"=""142948.25""","=""165765.00""","=""3s.3d""","=""3D""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""438.5735""","=""""","=""1.50e+05""",D,"=""217489.49""","=""240284.28""","=""3p.3d""","=""3D*""","=""3""","=""3s.6d""","=""3D""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""440.3830""","=""""","=""2.22e+07""",C,"=""227665.09""","=""250366.22""","=""3s.5d""","=""1D""","=""2""","=""3s.7f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""""",
Si,3,"=""""","=""440.531""","=""""","=""3.55e+06""",D,"=""226400.00""","=""249093.5""","=""3p.4s""","=""3P*""","=""0""","=""3s.7d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""440.5352""","=""""","=""2.62e+07""",C,"=""227081.19""","=""249774.48""","=""3s.5d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""440.590""","=""440.5938""","=""6w""","=""4.84e+06""",D+,"=""227084.21""","=""249774.48""","=""3s.5d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""440.672""","=""440.6717""","=""8w""","=""3.10e+07""",C+,"=""227088.72""","=""249774.98""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""440.6771""","=""""","=""3.47e+06""",D+,"=""227088.72""","=""249774.70""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""440.6814""","=""""","=""1.36e+05""",E,"=""227088.72""","=""249774.48""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""442.8145""","=""""","=""4.71e+06""",D+,"=""226527.42""","=""249103.90""","=""3p.4s""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""443.019""","=""""","=""2.62e+06""",D,"=""226527.42""","=""249093.5""","=""3p.4s""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""443.5450""","=""""","=""8.03e-02""",B,"=""176487.19""","=""199026.49""","=""3s.4p""","=""1P*""","=""1""","=""3p.3d""","=""3F*""","=""3""",3,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""445.5880""","=""""","=""5.61e-10""",E,"=""176487.19""","=""198923.15""","=""3s.4p""","=""1P*""","=""1""","=""3p.3d""","=""3F*""","=""2""",3,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""445.5880""","=""""","=""3.49e-02""",C+,"=""176487.19""","=""198923.15""","=""3s.4p""","=""1P*""","=""1""","=""3p.3d""","=""3F*""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""446.1229""","=""""","=""1.52e+06""",D+,"=""225526.33""","=""247935.39""","=""3s.5f""","=""1F*""","=""3""","=""3p.4p""","=""1D""","=""2""",7,5,,"=""T6298c4""","=""""",
Si,3,"=""""","=""446.8447""","=""""","=""1.42e+07""",C+,"=""226400.00""","=""248772.86""","=""3p.4s""","=""3P*""","=""0""","=""3p.4p""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""448.2874""","=""""","=""6.07e+06""",C,"=""226820.28""","=""249121.14""","=""3p.4s""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""448.6342""","=""""","=""1.51e+06""",D,"=""226820.28""","=""249103.90""","=""3p.4s""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""448.844""","=""""","=""1.68e+05""",E,"=""226820.28""","=""249093.5""","=""3p.4s""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""449.405""","=""449.4043""","=""6""","=""4.19e+07""",B,"=""226527.42""","=""248772.86""","=""3p.4s""","=""3P*""","=""1""","=""3p.4p""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""455.262""","=""455.2622""","=""30""","=""1.26e+08""",B+,"=""153377.05""","=""175336.26""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,,"=""c44""","=""L4833""",
Si,3,"=""455.400""","=""455.3997""","=""8""","=""6.75e+07""",B,"=""226820.28""","=""248772.86""","=""3p.4s""","=""3P*""","=""2""","=""3p.4p""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""455.7273""","=""""","=""5.47e+07""",C+,"=""228699.75""","=""250636.55""","=""3p.4s""","=""1P*""","=""1""","=""3s.7d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,3,"=""""","=""456.547""","=""""","=""3.76e+06""",D,"=""235951.09""","=""257848.5""","=""3p.3d""","=""1P*""","=""1""","=""3s.9d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,3,"=""456.782""","=""456.7840""","=""25""","=""1.25e+08""",B+,"=""153377.05""","=""175263.10""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,,"=""c44""","=""L4833""",
Si,3,"=""457.476""","=""457.4757""","=""20""","=""1.24e+08""",B,"=""153377.05""","=""175230.01""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,,"=""c44""","=""L4833""",
Si,3,"=""461.966""","=""461.9646""","=""7""","=""2.89e+07""",B,"=""226527.42""","=""248168.04""","=""3p.4s""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T6298c4,LS""","=""L4833""",
Si,2,"=""462.142""","=""462.1418""","=""100""","=""1.28e+07""",D,"=""101023.05""","=""122655.37""","=""3s2.4d""","=""2D""","=""3/2""","=""3s2.7f""","=""2F*""","=""5/2""",4,6,,"=""T6527c4,LS""","=""L3541""",
Si,2,"=""""","=""462.1696""","=""""","=""9.18e+05""",E,"=""101024.35""","=""122655.37""","=""3s2.4d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""5/2""",6,6,,"=""T6527c4,LS""","=""""",
Si,2,"=""462.172""","=""462.1722""","=""150""","=""1.37e+07""",D,"=""101024.35""","=""122655.25""","=""3s2.4d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""7/2""",6,8,,"=""T6527c4,LS""","=""L3541""",
Si,3,"=""463.828""","=""463.8278""","=""7""","=""3.79e+07""",B,"=""226400.00""","=""247953.69""","=""3p.4s""","=""3P*""","=""0""","=""3p.4p""","=""3P""","=""1""",1,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""466.587""","=""466.5862""","=""8""","=""2.79e+07""",B,"=""226527.42""","=""247953.69""","=""3p.4s""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T6298c4,LS""","=""L4833""",
Si,2,"=""""","=""467.3256""","=""""","=""4.40e+05""",E,"=""103556.03""","=""124948.40""","=""3s2.4f""","=""2F*""","=""7/2""","=""3s2.8g""","=""2G""","=""7/2""",8,8,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""467.3256""","=""""","=""7.06e+06""",D,"=""103556.03""","=""124948.40""","=""3s2.4f""","=""2F*""","=""7/2""","=""3s2.8g""","=""2G""","=""9/2""",8,10,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""467.3284""","=""""","=""6.16e+06""",D,"=""103556.16""","=""124948.40""","=""3s2.4f""","=""2F*""","=""5/2""","=""3s2.8g""","=""2G""","=""7/2""",6,8,,"=""T6527c4,LS""","=""""",
Si,3,"=""468.302""","=""468.3022""","=""9""","=""8.30e+07""",B+,"=""226820.28""","=""248168.04""","=""3p.4s""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""468.380""","=""468.3794""","=""7""","=""1.10e+08""",B,"=""226527.42""","=""247871.66""","=""3p.4s""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""471.665""","=""471.6654""","=""16""","=""1.32e+08""",B,"=""204330.79""","=""225526.33""","=""3s.4d""","=""1D""","=""2""","=""3s.5f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""L4833""",
Si,1,"=""""","=""472.1571""","=""""","=""3.4e+05""",D,"=""39683.163""","=""60856.630""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",1,3,,"=""T6066c4,LS""","=""""",
Si,3,"=""473.052""","=""473.0521""","=""7""","=""4.47e+07""",B,"=""226820.28""","=""247953.69""","=""3p.4s""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,1,"=""""","=""473.8832""","=""""","=""1.0e+06""",D,"=""39760.285""","=""60856.630""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",3,3,,"=""T6066c4,LS""","=""""",
Si,1,"=""""","=""474.7993""","=""""","=""5.7e+05""",D,"=""39760.285""","=""60815.925""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""2""",3,5,,"=""T6066c4,LS""","=""""",
Si,1,"=""""","=""475.5276""","=""""","=""7.5e+05""",D,"=""39683.163""","=""60706.558""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",1,3,,"=""T6066c4,LS""","=""""",
Si,1,"=""""","=""477.2785""","=""""","=""5.7e+05""",D,"=""39760.285""","=""60706.558""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",3,3,,"=""T6066c4,LS""","=""""",
Si,1,"=""478.2991""","=""478.2991""","=""50""","=""1.7e+06""",D,"=""39955.053""","=""60856.630""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",5,3,,"=""T6066c4,LS""","=""L3521""",
Si,1,"=""479.2212""","=""479.2213""","=""35""","=""2.2e+06""",D,"=""39760.285""","=""60621.64""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<1/2>""","=""(1/2,1/2)""","=""0""",3,1,,"=""T6066c4,LS""","=""L3521""",
Si,1,"=""479.2324""","=""479.2324""","=""80""","=""1.7e+06""",D,"=""39955.053""","=""60815.925""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""2""",5,5,,"=""T6066c4,LS""","=""L3521""",
Si,3,"=""480.043""","=""480.0427""","=""8""","=""2.76e+07""",B,"=""207874.09""","=""228699.75""","=""3s.5s""","=""1S""","=""0""","=""3p.4s""","=""1P*""","=""1""",1,3,,"=""T6298c4""","=""L4833""",
Si,1,"=""""","=""480.5439""","=""""","=""6.0e+05""",D,"=""39683.163""","=""60487.103""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",1,3,,"=""T6066c4,LS""","=""""",
Si,3,"=""481.333""","=""481.3333""","=""15""","=""2.10e+08""",B+,"=""209531.40""","=""230301.22""","=""3s.4f""","=""3F*""","=""2""","=""3s.5g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L4833""",
Si,1,"=""""","=""481.7581""","=""""","=""9.1e+05""",D,"=""39955.053""","=""60706.558""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",5,3,,"=""T6066c4,LS""","=""""",
Si,1,"=""""","=""481.8052""","=""""","=""1.1e+06""",D,"=""39955.053""","=""60704.53""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""3""",5,7,,"=""T6066c4,LS""","=""""",
Si,3,"=""481.972""","=""481.9712""","=""16""","=""2.12e+08""",B+,"=""209559.33""","=""230301.66""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""481.9814""","=""""","=""1.82e+07""",B,"=""209559.33""","=""230301.22""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,1,"=""""","=""482.1167""","=""""","=""8.0e+05""",D,"=""39760.285""","=""60496.358""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""2""",3,5,,"=""T6066c4,LS""","=""""",
Si,3,"=""""","=""482.1711""","=""""","=""1.64e-05""",E,"=""122214.52""","=""142948.25""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,M1,"=""c44""","=""""",
Si,3,"=""""","=""482.1711""","=""""","=""2.32e-06""",D+,"=""122214.52""","=""142948.25""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,E2,"=""c44""","=""""",
Si,3,"=""""","=""482.2272""","=""""","=""1.61e-06""",E,"=""122214.52""","=""142945.84""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""482.2272""","=""""","=""1.49e-05""",D+,"=""122214.52""","=""142945.84""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""482.2760""","=""""","=""7.42e-06""",E,"=""122214.52""","=""142943.74""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,M1,"=""c44""","=""""",
Si,3,"=""""","=""482.2760""","=""""","=""2.11e-05""",C,"=""122214.52""","=""142943.74""","=""3p2""","=""1D""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,E2,"=""c44""","=""""",
Si,1,"=""""","=""482.3319""","=""""","=""4.5e+05""",E,"=""39760.285""","=""60487.103""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",3,3,,"=""T6066c4,LS""","=""""",
Si,3,"=""482.897""","=""482.8950""","=""18""","=""2.25e+08""",B+,"=""209599.70""","=""230302.35""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""482.9111""","=""""","=""1.41e+07""",B,"=""209599.70""","=""230301.66""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""482.9214""","=""""","=""2.76e+05""",D+,"=""209599.70""","=""230301.22""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""484.2623""","=""""","=""2.01e+06""",C,"=""206176.08""","=""226820.28""","=""3s.5s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""""","=""486.6880""","=""""","=""2.6e+05""",E,"=""39955.053""","=""60496.358""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""2""",5,5,,"=""T6066c4,LS""","=""""",
Si,1,"=""""","=""486.9074""","=""""","=""2.9e+04""",E,"=""39955.053""","=""60487.103""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",5,3,,"=""T6066c4,LS""","=""""",
Si,2,"=""""","=""489.676""","=""""","=""1.8e+06""",D,"=""103860.74""","=""124276.7""","=""3s2.5p""","=""2P*""","=""1/2""","=""3s2.9s""","=""2S""","=""1/2""",2,2,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""490.265""","=""""","=""3.5e+06""",D,"=""103885.25""","=""124276.7""","=""3s2.5p""","=""2P*""","=""3/2""","=""3s2.9s""","=""2S""","=""1/2""",4,2,,"=""T6527c4,LS""","=""""",
Si,3,"=""""","=""490.5616""","=""""","=""1.21e+06""",D,"=""234387.64""","=""254766.75""","=""3s.6p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,3,"=""""","=""491.2310""","=""""","=""1.93e+06""",C,"=""206176.08""","=""226527.42""","=""3s.5s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""494.3260""","=""""","=""1.89e+06""",D+,"=""206176.08""","=""226400.00""","=""3s.5s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,1,"=""494.7607""","=""494.7607""","=""30""","=""4.2e+06""",D,"=""40991.884""","=""61198.036""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""0""",3,1,,"=""T1619CA""","=""L3521""",
Si,1,"=""500.6061""","=""500.6059""","=""40""","=""2.8e+06""",D,"=""40991.884""","=""60962.105""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""2""",3,5,,"=""T1619CA""","=""L3521""",
Si,2,"=""504.103""","=""504.1024""","=""1000""","=""7.00e+07""",B,"=""81191.34""","=""101023.05""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.4d""","=""2D""","=""3/2""",2,4,,"=""T7222""","=""L3541""",
Si,2,"=""505.598""","=""505.5984""","=""1000""","=""1.45e+08""",B,"=""81251.32""","=""101024.35""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""5/2""",4,6,,"=""T7222""","=""L3541""",
Si,2,"=""""","=""505.6317""","=""""","=""2.10e+07""",B,"=""81251.32""","=""101023.05""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""3/2""",4,4,,"=""T6570""","=""""",
Si,3,"=""""","=""510.40""","=""""","=""1.54e+06""",D,"=""234415.07""","=""[254002]""","=""3s.6p""","=""3P*""","=""0""","=""3s.8d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""510.70""","=""""","=""2.07e+06""",D,"=""234428.40""","=""[254004]""","=""3s.6p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""510.75""","=""""","=""1.15e+06""",D,"=""234428.40""","=""[254002]""","=""3s.6p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""510.9666""","=""""","=""2.75e+06""",D+,"=""234442.18""","=""254007.48""","=""3s.6p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""511.06""","=""""","=""6.89e+05""",D,"=""234442.18""","=""[254004]""","=""3s.6p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""511.11""","=""""","=""7.66e+04""",E,"=""234442.18""","=""[254002]""","=""3s.6p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""511.3168""","=""""","=""1.3e+04""",E,"=""84004.26""","=""103556.16""","=""3s.3p2""","=""2P""","=""3/2""","=""3s2.4f""","=""2F*""","=""5/2""",4,6,,"=""T6527c4""","=""""",
Si,3,"=""511.376""","=""511.376""","=""7w""","=""3.82e+07""",C+,"=""230267.7""","=""249817.32""","=""3s.5f""","=""3F*""","=""2""","=""3s.7g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""511.3866""","=""""","=""3.91e+07""",C+,"=""230268.62""","=""249817.85""","=""3s.5f""","=""3F*""","=""3""","=""3s.7g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""511.4005""","=""""","=""3.36e+06""",D+,"=""230268.62""","=""249817.32""","=""3s.5f""","=""3F*""","=""3""","=""3s.7g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""511.412""","=""511.4117""","=""8w""","=""4.17e+07""",C+,"=""230270.66""","=""249818.93""","=""3s.5f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""511.4400""","=""""","=""2.60e+06""",D+,"=""230270.66""","=""249817.85""","=""3s.5f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""511.4538""","=""""","=""5.11e+04""",E,"=""230270.66""","=""249817.32""","=""3s.5f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
