element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Al,3,"=""408.2450""","=""408.2452""","=""5""","=""1.78e+07""",A,"=""178433.43""","=""202921.60""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,2,"=""""","=""408.4141""","=""""","=""6.04e+05""",C,"=""121483.50""","=""145961.54""","=""3s.4d""","=""3D""","=""3""","=""3p.4s""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""408.4212""","=""""","=""1.08e+05""",D,"=""121483.92""","=""145961.54""","=""3s.4d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""408.4267""","=""""","=""7.17e+03""",E,"=""121484.252""","=""145961.54""","=""3s.4d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,3,"=""408.8611""","=""408.8611""","=""6""","=""3.55e+07""",A,"=""178470.32""","=""202921.60""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""""","=""410.5486""","=""""","=""5.30e+05""",C,"=""121483.92""","=""145834.70""","=""3s.4d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""410.5542""","=""""","=""1.77e+05""",D,"=""121484.252""","=""145834.70""","=""3s.4d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""411.5438""","=""""","=""7.01e+05""",D,"=""121484.252""","=""145776.15""","=""3s.4d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Al,3,"=""414.9915""","=""414.9913""","=""12""","=""2.05e+08""",A+,"=""165786.32""","=""189876.42""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""""","=""414.9968""","=""""","=""1.37e+07""",A+,"=""165786.32""","=""189876.10""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""415.0173""","=""415.0173""","=""12""","=""1.91e+08""",A+,"=""165787.51""","=""189876.10""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,3,"=""418.973""","=""418.9699""","=""bl*""","=""1.59e+06""",A,"=""189876.10""","=""213737.44""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""418.973""","=""418.9699""","=""bl*""","=""7.58e+04""",B+,"=""189876.10""","=""213737.44""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""L277""",
Al,3,"=""418.973""","=""418.9755""","=""*""","=""1.52e+06""",A,"=""189876.42""","=""213737.44""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""L277""",
Al,2,"=""422.6813""","=""422.6816""","=""50""","=""9.37e+06""",C+,"=""121483.50""","=""145135.31""","=""3s.4d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""422.7420""","=""422.7420""","=""10""","=""1.04e+06""",D,"=""121483.50""","=""145131.93""","=""3s.4d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""422.7492""","=""422.7495""","=""50""","=""8.31e+06""",C+,"=""121483.92""","=""145131.93""","=""3s.4d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""422.7875""","=""422.7853""","=""2""","=""4.11e+04""",E,"=""121483.50""","=""145129.51""","=""3s.4d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""422.7945""","=""422.7928""","=""5""","=""1.46e+06""",D,"=""121483.92""","=""145129.51""","=""3s.4d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""422.7999""","=""422.7987""","=""50""","=""7.85e+06""",C,"=""121484.252""","=""145129.51""","=""3s.4d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""""","=""429.3943""","=""""","=""4.85e+05""",C+,"=""111637.33""","=""134919.40""","=""3p2""","=""1S""","=""0""","=""3s.6p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""""",
Al,2,"=""434.6897""","=""434.6903""","=""5hfs""","=""4.18e+06""",D,"=""123418.48""","=""146416.9""","=""3s.4f""","=""3F*""","=""2""","=""3s.9g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L3471c150""",
Al,2,"=""""","=""434.7275""","=""""","=""4.28e+06""",D,"=""123420.45""","=""146416.9""","=""3s.4f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""434.7275""","=""""","=""3.67e+05""",E,"=""123420.45""","=""146416.9""","=""3s.4f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""434.7825""","=""""","=""5.58e+03""",E,"=""123423.36""","=""146416.9""","=""3s.4f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""434.7825""","=""""","=""2.85e+05""",E,"=""123423.36""","=""146416.9""","=""3s.4f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""434.7825""","=""""","=""4.56e+06""",C,"=""123423.36""","=""146416.9""","=""3s.4f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,3,"=""435.7562""","=""435.757""","=""4d""","=""7.40e+06""",A+,"=""178433.43""","=""201375.56""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""436.459""","=""""","=""1.44e+06""",A,"=""178470.32""","=""201375.56""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""436.4642""","=""436.466""","=""5d""","=""8.67e+06""",A+,"=""178470.32""","=""201375.20""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,3,"=""451.2564""","=""451.257""","=""13""","=""2.09e+08""",A+,"=""143633.38""","=""165787.51""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,3,"=""452.8942""","=""452.894""","=""11""","=""4.15e+07""",A+,"=""143713.50""","=""165787.51""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""L277""",
Al,3,"=""452.9194""","=""452.919""","=""14""","=""2.49e+08""",A+,"=""143713.50""","=""165786.32""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""458.5817""","=""458.5818""","=""500""","=""1.00e+07""",C+,"=""121483.50""","=""143283.75""","=""3s.4d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""458.8082""","=""458.8110""","=""5""","=""1.12e+06""",D,"=""121483.50""","=""143272.86""","=""3s.4d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""458.8191""","=""458.8199""","=""400""","=""8.91e+06""",C+,"=""121483.92""","=""143272.86""","=""3s.4d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""458.9591""","=""""","=""4.40e+04""",E,"=""121483.50""","=""143265.83""","=""3s.4d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""458.9674""","=""458.9680""","=""200""","=""1.56e+06""",D,"=""121483.92""","=""143265.83""","=""3s.4d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""458.9742""","=""458.9750""","=""300""","=""8.41e+06""",C,"=""121484.252""","=""143265.83""","=""3s.4d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""463.937""","=""""","=""6.66e+06""",C+,"=""123418.48""","=""144967.1""","=""3s.4f""","=""3F*""","=""2""","=""3s.8g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""463.979""","=""""","=""6.79e+06""",C+,"=""123420.45""","=""144967.1""","=""3s.4f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""463.979""","=""""","=""5.82e+05""",D,"=""123420.45""","=""144967.1""","=""3s.4f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""464.042""","=""""","=""8.88e+03""",E,"=""123423.36""","=""144967.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""464.042""","=""""","=""4.52e+05""",D,"=""123423.36""","=""144967.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""464.042""","=""""","=""7.24e+06""",C+,"=""123423.36""","=""144967.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,2,"=""466.3056""","=""466.3046""","=""1000""","=""5.81e+07""",A+,"=""85481.35""","=""106920.56""","=""3p2""","=""1D""","=""2""","=""3s.4p""","=""1P*""","=""1""",5,3,,"=""c47,u24""","=""L4575""",
Al,3,"=""470.1148""","=""470.114""","=""5""","=""7.67e+06""",A+,"=""167612.75""","=""188878.22""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.5d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""470.129""","=""""","=""3.65e+05""",A,"=""167612.75""","=""188877.57""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.5d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""470.1412""","=""470.142""","=""6""","=""7.31e+06""",A+,"=""167613.37""","=""188877.57""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.5d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""L277""",
Al,3,"=""""","=""490.403""","=""""","=""2.34e+06""",A,"=""188877.57""","=""209263.25""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""490.410""","=""490.403""","=""5d*""","=""3.51e+07""",A+,"=""188877.57""","=""209263.25""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""490.410""","=""490.419""","=""5d*""","=""3.27e+07""",A+,"=""188878.22""","=""209263.25""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""""","=""514.442""","=""""","=""1.17e+07""",C+,"=""123418.48""","=""142851.6""","=""3s.4f""","=""3F*""","=""2""","=""3s.7g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""514.494""","=""""","=""1.03e+06""",D,"=""123420.45""","=""142851.6""","=""3s.4f""","=""3F*""","=""3""","=""3s.7g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""514.494""","=""""","=""1.19e+07""",C+,"=""123420.45""","=""142851.6""","=""3s.4f""","=""3F*""","=""3""","=""3s.7g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""514.571""","=""""","=""1.56e+04""",E,"=""123423.36""","=""142851.6""","=""3s.4f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""514.571""","=""""","=""7.96e+05""",D,"=""123423.36""","=""142851.6""","=""3s.4f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""514.571""","=""""","=""1.27e+07""",C+,"=""123423.36""","=""142851.6""","=""3s.4f""","=""3F*""","=""4""","=""3s.7g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""515.823""","=""""","=""1.26e+07""",C+,"=""123470.5""","=""142851.6""","=""3s.4f""","=""1F*""","=""3""","=""3s.7g""","=""1G""","=""4""",7,9,,"=""T6298c4""","=""""",
Al,3,"=""526.011""","=""526.011""","=""3d*""","=""1.32e+05""",B+,"=""189876.10""","=""208881.83""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""L277""",
Al,3,"=""526.011""","=""526.011""","=""3d*""","=""2.77e+06""",A,"=""189876.10""","=""208881.83""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""526.020""","=""""","=""2.64e+06""",A,"=""189876.42""","=""208881.83""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""""",
Al,2,"=""527.862""","=""527.868""","=""6""","=""1.11e+06""",D,"=""125703.14""","=""144642.0""","=""3s.5p""","=""3P*""","=""0""","=""3s.8d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""528.0214""","=""528.0216""","=""8""","=""1.49e+06""",D,"=""125708.828""","=""144642.18""","=""3s.5p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""528.027""","=""""","=""8.32e+05""",D,"=""125708.828""","=""144642.0""","=""3s.5p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""528.3735""","=""528.3733""","=""100""","=""2.00e+06""",C,"=""125721.703""","=""144642.45""","=""3s.5p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""528.3809""","=""""","=""4.99e+05""",D,"=""125721.703""","=""144642.18""","=""3s.5p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""528.386""","=""""","=""5.53e+04""",E,"=""125721.703""","=""144642.0""","=""3s.5p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""528.5842""","=""528.5838""","=""30""","=""3.28e+06""",C,"=""125869.015""","=""144782.23""","=""3s.5p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""L4575""",
Al,2,"=""538.848""","=""538.8682""","=""2""","=""1.43e+06""",C+,"=""121366.725""","=""139918.98""","=""3s.5s""","=""1S""","=""0""","=""3s.7p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""L3471""",
Al,3,"=""""","=""551.853""","=""""","=""1.26e+06""",A,"=""195621.72""","=""213737.44""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""""",
Al,3,"=""""","=""552.464""","=""""","=""2.44e+05""",B+,"=""195641.74""","=""213737.44""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""""","=""552.464""","=""""","=""1.47e+06""",A,"=""195641.74""","=""213737.44""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""""",
Al,1,"=""555.7063""","=""555.7059""","=""10""","=""2.30e+05""",C,"=""25347.756""","=""43337.889""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.6p""","=""2P*""","=""3/2""",2,4,,"=""u36,LS""","=""L4737""",
Al,1,"=""555.7948""","=""555.7944""","=""8""","=""2.29e+05""",C,"=""25347.756""","=""43335.024""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.6p""","=""2P*""","=""1/2""",2,2,,"=""u36,LS""","=""L4737""",
Al,2,"=""559.3302""","=""559.330""","=""800""","=""9.26e+07""",A,"=""106920.56""","=""124794.13""","=""3s.4p""","=""1P*""","=""1""","=""3s.4d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L4575""",
Al,2,"=""561.3291""","=""561.329""","=""100""","=""3.43e+06""",C+,"=""124794.13""","=""142604.05""","=""3s.4d""","=""1D""","=""2""","=""3s.7f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L4575""",
Al,3,"=""569.6603""","=""569.660""","=""17""","=""8.77e+07""",A+,"=""126164.05""","=""143713.50""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,3,"=""572.2728""","=""572.273""","=""16""","=""8.65e+07""",A+,"=""126164.05""","=""143633.38""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,2,"=""585.362""","=""585.376""","=""100""","=""1.28e+07""",B,"=""121483.50""","=""138561.8""","=""3s.4d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""586.153""","=""586.177""","=""80""","=""1.14e+07""",B,"=""121483.92""","=""138538.9""","=""3s.4d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""""","=""586.162""","=""""","=""1.43e+06""",C+,"=""121483.50""","=""138538.9""","=""3s.4d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""586.764""","=""""","=""5.61e+04""",D,"=""121483.50""","=""138521.4""","=""3s.4d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""586.779""","=""""","=""1.99e+06""",C+,"=""121483.92""","=""138521.4""","=""3s.4d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""586.781""","=""586.790""","=""50""","=""1.07e+07""",B,"=""121484.252""","=""138521.4""","=""3s.4d""","=""3D""","=""1""","=""3s.6f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""597.1980""","=""597.197""","=""80""","=""5.81e+06""",C+,"=""125869.015""","=""142609.27""","=""3s.5p""","=""1P*""","=""1""","=""3s.7d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""L4575""",
Al,2,"=""599.975""","=""599.987""","=""5hfs""","=""2.07e+06""",C,"=""125703.14""","=""142365.54""","=""3s.5p""","=""3P*""","=""0""","=""3s.7d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""600.176""","=""600.187""","=""60""","=""2.79e+06""",C,"=""125708.828""","=""142365.69""","=""3s.5p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""600.188""","=""600.192""","=""40""","=""1.55e+06""",D,"=""125708.828""","=""142365.54""","=""3s.5p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""600.6410""","=""600.641""","=""200""","=""3.71e+06""",C+,"=""125721.703""","=""142365.98""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""600.651""","=""""","=""9.28e+05""",D,"=""125721.703""","=""142365.69""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""600.657""","=""""","=""1.03e+05""",E,"=""125721.703""","=""142365.54""","=""3s.5p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,3,"=""605.521""","=""605.519""","=""5""","=""8.59e+06""",A,"=""188877.57""","=""205387.77""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""""","=""605.542""","=""""","=""9.54e+05""",A,"=""188878.22""","=""205387.77""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""605.984""","=""605.984""","=""4""","=""9.46e+06""",A,"=""188878.22""","=""205375.74""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""606.1124""","=""606.112""","=""30""","=""8.38e+06""",C,"=""125869.015""","=""142363.06""","=""3s.5p""","=""1P*""","=""1""","=""3s.8s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""L4575""",
Al,2,"=""606.637""","=""606.636""","=""25hfs""","=""8.88e+05""",D,"=""125703.14""","=""142182.94""","=""3s.5p""","=""3P*""","=""0""","=""3s.8s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""606.847""","=""606.845""","=""65hfs""","=""2.66e+06""",C,"=""125708.828""","=""142182.94""","=""3s.5p""","=""3P*""","=""1""","=""3s.8s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""607.3198""","=""607.320""","=""50""","=""4.43e+06""",C,"=""125721.703""","=""142182.94""","=""3s.5p""","=""3P*""","=""2""","=""3s.8s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""618.163""","=""618.158""","=""110hfs""","=""2.41e+07""",B+,"=""123418.48""","=""139591.1""","=""3s.4f""","=""3F*""","=""2""","=""3s.6g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""""","=""618.233""","=""""","=""2.09e+06""",C+,"=""123420.45""","=""139591.1""","=""3s.4f""","=""3F*""","=""3""","=""3s.6g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""618.233""","=""""","=""2.44e+07""",B+,"=""123420.45""","=""139591.1""","=""3s.4f""","=""3F*""","=""3""","=""3s.6g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""618.345""","=""""","=""3.21e+04""",D,"=""123423.36""","=""139591.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""618.345""","=""""","=""1.63e+06""",C+,"=""123423.36""","=""139591.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""618.345""","=""""","=""2.61e+07""",B+,"=""123423.36""","=""139591.1""","=""3s.4f""","=""3F*""","=""4""","=""3s.6g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""620.153""","=""""","=""2.59e+07""",B+,"=""123470.5""","=""139591.1""","=""3s.4f""","=""1F*""","=""3""","=""3s.6g""","=""1G""","=""4""",7,9,,"=""T6298c4""","=""""",
Al,2,"=""622.618""","=""622.619""","=""50""","=""6.25e+07""",B+,"=""105427.52""","=""121484.252""","=""3s.4p""","=""3P*""","=""0""","=""3s.4d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""623.162""","=""""","=""4.67e+07""",B+,"=""105441.50""","=""121484.252""","=""3s.4p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""623.1745""","=""623.175""","=""75""","=""8.40e+07""",A,"=""105441.50""","=""121483.92""","=""3s.4p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""""","=""624.307""","=""""","=""3.11e+06""",C+,"=""105470.93""","=""121484.252""","=""3s.4p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""624.320""","=""""","=""2.79e+07""",B+,"=""105470.93""","=""121483.92""","=""3s.4p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""624.336""","=""624.337""","=""100""","=""1.11e+08""",A,"=""105470.93""","=""121483.50""","=""3s.4p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515""",
Al,3,"=""""","=""630.179""","=""""","=""6.28e+05""",B+,"=""201375.20""","=""217239.31""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""630.185""","=""630.179""","=""2d*""","=""9.42e+06""",A,"=""201375.20""","=""217239.31""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""630.185""","=""630.194""","=""2d*""","=""8.79e+06""",A,"=""201375.56""","=""217239.31""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""""","=""631.990""","=""""","=""2.16e+05""",C+,"=""123470.5""","=""139289.15""","=""3s.4f""","=""1F*""","=""3""","=""3s.6d""","=""1D""","=""2""",7,5,,"=""T6533""","=""""",
Al,2,"=""633.5701""","=""633.571""","=""30""","=""1.53e+07""",B,"=""110089.83""","=""125869.015""","=""3s.3d""","=""1D""","=""2""","=""3s.5p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L4575""",
