element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mo,1,"=""561.3071""","=""""","=""561.3071+""","=""23""","=""6.5e+05""",B+,"=""20157.802""","=""37968.418""","=""4d5.(4D).5s""","=""b 5D""","=""4""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""561.8446""","=""""","=""561.8445+""","=""20""","=""2.69e+05""",B+,"=""16641.081""","=""34434.660""","=""4d5.(4G).5s""","=""a 5G""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""561.9372""","=""""","=""561.9372+""","=""23""","=""2.58e+06""",B,"=""27765.594""","=""45556.237""","=""4d5.(2F).5s""","=""b 3F""","=""4""","=""4d5.(2G).5p""","=""x 3G*""","=""4""",9,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""563.2463""","=""""","=""563.2463+""","=""330""","=""3.40e+06""",A,"=""10965.947""","=""28715.242""","=""4d4.5s2""","=""a 5D""","=""0""","=""4d5.(6S).5p""","=""z 5P*""","=""1""",1,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""563.4856""","=""""","=""563.4857+""","=""50""","=""9.6e+05""",B+,"=""16692.905""","=""34434.660""","=""4d5.(4G).5s""","=""a 5G""","=""3""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""565.0127""","=""""","=""565.0127+""","=""230""","=""1.50e+06""",A,"=""11142.784""","=""28836.592""","=""4d4.5s2""","=""a 5D""","=""1""","=""4d5.(6S).5p""","=""z 5P*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""567.3619""","=""""","=""567.3618+""","=""23""","=""1.69e+06""",B+,"=""20280.968""","=""37901.516""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(4D).5p""","=""y 5D*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""567.4469""","=""""","=""567.4467+""","=""55""","=""1.68e+06""",B+,"=""20350.507""","=""37968.418""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""567.7895""","=""""","=""567.7896+""","=""40""","=""1.37e+06""",B+,"=""16641.081""","=""34248.354""","=""4d5.(4G).5s""","=""a 5G""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""568.2901""","=""""","=""568.2900+""","=""35""","=""1.13e+06""",B+,"=""20930.425""","=""38522.192""","=""4d5.(4D).5s""","=""a 3D""","=""1""","=""4d4.5s.(4D).5p""","=""y 5D*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""568.9146""","=""""","=""568.9145+""","=""460""","=""6.84e+06""",A,"=""11142.784""","=""28715.242""","=""4d4.5s2""","=""a 5D""","=""1""","=""4d5.(6S).5p""","=""z 5P*""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""569.9284""","=""""","=""569.9284+""","=""23""","=""7.6e+05""",B+,"=""21618.630""","=""39159.828""","=""4d5.(4D).5s""","=""a 3D""","=""3""","=""4d4.5s.(4D).5p""","=""y 5D*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""570.5708""","=""""","=""570.5708+""","=""80""","=""4.05e+06""",B+,"=""24823.482""","=""42344.929""","=""4d4.5s2""","=""a 3H""","=""6""","=""4d5.(4G).5p""","=""z 3H*""","=""6""",13,13,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""571.1785""","=""""","=""571.1784+""","=""23""","=""5.61e+05""",B+,"=""21618.630""","=""39121.439""","=""4d5.(4D).5s""","=""a 3D""","=""3""","=""4d5.(4G).5p""","=""z 5G*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""572.2738""","=""""","=""572.2738+""","=""210""","=""9.2e+05""",A,"=""11454.362""","=""28923.668""","=""4d4.5s2""","=""a 5D""","=""2""","=""4d5.(6S).5p""","=""z 5P*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""572.8756""","=""""","=""572.8755+""","=""23""","=""1.22e+06""",C+,"=""25794.608""","=""43245.567""","=""4d6""","=""c 5D""","=""2""","=""4d5.(4D).5p""","=""x 5F*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""572.9445""","=""""","=""572.9444+""","=""7""","=""2.33e+05""",B+,"=""20130.313""","=""37579.174""","=""4d5.(4D).5s""","=""b 5D""","=""1""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""2""",3,5,,"=""T5293""","=""L10250""",
Mo,1,"=""572.9572""","=""""","=""572.9573+""","=""16""","=""1.41e+06""",B,"=""30113.151""","=""47561.619""","=""4d5.(2H).5s""","=""b 3H""","=""6""","=""""","=""18.1*""","=""7""",13,15,,"=""T5293""","=""L10250""",
Mo,1,"=""575.1408""","=""""","=""575.1407+""","=""620""","=""3.90e+06""",A,"=""11454.362""","=""28836.592""","=""4d4.5s2""","=""a 5D""","=""2""","=""4d5.(6S).5p""","=""z 5P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""577.9344""","=""""","=""577.9344+""","=""40""","=""8.9e+05""",B+,"=""20280.968""","=""37579.174""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""579.1839""","=""""","=""579.1841+""","=""520""","=""5.96e+06""",A,"=""11454.362""","=""28715.242""","=""4d4.5s2""","=""a 5D""","=""2""","=""4d5.(6S).5p""","=""z 5P*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""580.0439""","=""""","=""580.0438+""","=""26""","=""6.2e+06""",B+,"=""20130.313""","=""37365.610""","=""4d5.(4D).5s""","=""b 5D""","=""1""","=""4d4.5s.(4D).5p""","=""y 5D*""","=""0""",3,1,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""580.2671""","=""""","=""580.2671+""","=""35""","=""9.5e+05""",B+,"=""20350.507""","=""37579.174""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""582.5195""","=""""","=""582.5195+""","=""23""","=""3.9e+06""",B,"=""27362.456""","=""44524.504""","=""4d5.(2D).5s""","=""b 3D""","=""1""","=""4d5.(4D).5p""","=""y 3D*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""583.9961""","=""""","=""583.9960+""","=""20""","=""1.04e+06""",B,"=""27341.925""","=""44460.583""","=""4d4.5s2""","=""b 3G""","=""4""","=""4d4.5s.(4H).5p""","=""y 3G*""","=""4""",9,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""584.9707""","=""""","=""584.9707+""","=""55h""","=""3.02e+07""",B,"=""28715.242""","=""45805.377""","=""4d5.(6S).5p""","=""z 5P*""","=""1""","=""4d5.(6S).5d""","=""e 5D""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""585.1503""","=""""","=""585.1504+""","=""50h""","=""1.55e+07""",B,"=""28715.242""","=""45800.131""","=""4d5.(6S).5p""","=""z 5P*""","=""1""","=""4d5.(6S).5d""","=""e 5D""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""585.8266""","=""""","=""585.8265+""","=""520""","=""2.81e+06""",A,"=""11858.498""","=""28923.668""","=""4d4.5s2""","=""a 5D""","=""3""","=""4d5.(6S).5p""","=""z 5P*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""586.1373""","=""""","=""586.1373+""","=""20""","=""1.32e+06""",C+,"=""26189.445""","=""43245.567""","=""4d5.(4F).5s""","=""a 5F""","=""3""","=""4d5.(4D).5p""","=""x 5F*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""586.9310""","=""""","=""586.9311+""","=""50""","=""7.0e+06""",B,"=""27726.714""","=""44759.769""","=""4d4.5s2""","=""b 3G""","=""5""","=""4d4.5s.(4H).5p""","=""y 3G*""","=""5""",11,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""587.6576""","=""""","=""587.6576+""","=""26""","=""1.09e+06""",B+,"=""20280.968""","=""37292.965""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""588.8310""","=""""","=""588.8311+""","=""820""","=""6.50e+06""",A,"=""11858.498""","=""28836.592""","=""4d4.5s2""","=""a 5D""","=""3""","=""4d5.(6S).5p""","=""z 5P*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""589.2271""","=""""","=""589.2270+""","=""23""","=""1.22e+06""",C+,"=""25455.636""","=""42422.323""","=""4d6""","=""c 5D""","=""4""","=""4d5.(4D).5p""","=""w 5D*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""589.3363""","=""""","=""589.3363+""","=""50h""","=""2.60e+07""",B,"=""28836.592""","=""45800.131""","=""4d5.(6S).5p""","=""z 5P*""","=""2""","=""4d5.(6S).5d""","=""e 5D""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""589.5932""","=""""","=""589.5933+""","=""228""","=""3.12e+07""",B,"=""28836.592""","=""45792.737""","=""4d5.(6S).5p""","=""z 5P*""","=""2""","=""4d5.(6S).5d""","=""e 5D""","=""3""",5,7,,"=""T5293""","=""L10250""",
Mo,1,"=""589.8842""","=""""","=""589.8842+""","=""20""","=""2.54e+06""",B,"=""27093.242""","=""44041.026""","=""4d5.(2F).5s""","=""b 3F""","=""2""","=""4d5.(4D).5p""","=""y 3D*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""590.1463""","=""""","=""590.1463+""","=""40""","=""5.9e+05""",B+,"=""18229.152""","=""35169.407""","=""4d5.(4P).5s""","=""a 5P""","=""3""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""592.6367""","=""""","=""592.6367+""","=""40h""","=""1.63e+07""",B,"=""28923.668""","=""45792.737""","=""4d5.(6S).5p""","=""z 5P*""","=""3""","=""4d5.(6S).5d""","=""e 5D""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""592.8878""","=""""","=""592.8878+""","=""160h""","=""5.3e+07""",B,"=""28923.668""","=""45785.593""","=""4d5.(6S).5p""","=""z 5P*""","=""3""","=""4d5.(6S).5d""","=""e 5D""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""598.8162""","=""""","=""598.8163+""","=""40""","=""2.06e+06""",B,"=""27765.594""","=""44460.583""","=""4d5.(2F).5s""","=""b 3F""","=""4""","=""4d4.5s.(4H).5p""","=""y 3G*""","=""4""",9,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""602.5476""","=""""","=""602.5477+""","=""35""","=""3.6e+06""",B,"=""27383.838""","=""43975.441""","=""4d4.5s2""","=""b 3G""","=""3""","=""4d4.5s.(4H).5p""","=""y 3G*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""602.7256""","=""""","=""602.7256+""","=""16""","=""8.3e+05""",B+,"=""22875.942""","=""39462.647""","=""4d4.5s2""","=""a 3P""","=""2""","=""4d4.5s.(4D).5p""","=""x 5P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""603.0644""","=""""","=""603.0643+""","=""1300""","=""7.86e+06""",A,"=""12346.280""","=""28923.668""","=""4d4.5s2""","=""a 5D""","=""4""","=""4d5.(6S).5p""","=""z 5P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""604.7844""","=""""","=""604.7843+""","=""20""","=""1.53e+06""",C+,"=""25707.071""","=""42237.314""","=""4d6""","=""c 5D""","=""3""","=""4d5.(4D).5p""","=""w 5D*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""605.4809""","=""""","=""605.4808+""","=""20""","=""1.74e+05""",B+,"=""18229.152""","=""34740.380""","=""4d5.(4P).5s""","=""a 5P""","=""3""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""607.9564""","=""""","=""607.9565+""","=""20""","=""8.2e+05""",B+,"=""23516.476""","=""39960.469""","=""4d4.5s2""","=""a 3F""","=""4""","=""4d4.5s.(4D).5p""","=""x 5P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""610.1869""","=""""","=""610.1868+""","=""40""","=""4.6e+05""",B+,"=""18356.491""","=""34740.380""","=""4d5.(4P).5s""","=""a 5P""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""613.0618""","=""""","=""613.0618+""","=""10""","=""3.6e+06""",B,"=""34810.153""","=""51117.208""","=""4d6""","=""c 3H""","=""6""","=""""","=""39.1*""","=""6""",13,13,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""619.7652""","=""""","=""619.7651+""","=""10""","=""2.04e+06""",B,"=""32688.270""","=""48818.952""","=""4d5.(2G).5s""","=""b 1G""","=""4""","=""4d5.(2G).5p""","=""x 3H*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""621.7895""","=""""","=""621.7893+""","=""20""","=""2.25e+05""",B+,"=""18356.491""","=""34434.660""","=""4d5.(4P).5s""","=""a 5P""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""626.5865""","=""""","=""626.5864+""","=""16""","=""1.84e+05""",B+,"=""18479.582""","=""34434.660""","=""4d5.(4P).5s""","=""a 5P""","=""1""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""629.0724""","=""""","=""629.0723+""","=""11""","=""4.0e+05""",B,"=""25455.636""","=""41347.664""","=""4d6""","=""c 5D""","=""4""","=""4d5.(4G).5p""","=""y 5F*""","=""5""",9,11,,"=""T5293""","=""L10250""",
Mo,1,"=""629.0788""","=""""","=""629.0789+""","=""2""","=""6.9e+04""",B+,"=""18356.491""","=""34248.354""","=""4d5.(4P).5s""","=""a 5P""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""1""",5,3,,"=""T5293""","=""L10250""",
Mo,1,"=""630.1768""","=""""","=""630.1768+""","=""13""","=""3.6e+05""",B+,"=""24096.294""","=""39960.469""","=""4d4.5s2""","=""a 3H""","=""4""","=""4d4.5s.(4D).5p""","=""x 5P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""632.3526""","=""""","=""632.3528+""","=""11""","=""8.6e+05""",B,"=""30159.582""","=""45969.168""","=""4d5.(4F).5s""","=""c 3F""","=""3""","=""4d5.(4D).5p""","=""x 3F*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""635.7197""","=""""","=""635.7196+""","=""40""","=""4.62e+05""",B+,"=""18229.152""","=""33955.010""","=""4d5.(4P).5s""","=""a 5P""","=""3""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""638.9090""","=""""","=""638.9088+""","=""16""","=""6.1e+05""",B+,"=""26635.820""","=""42283.180""","=""4d4.5s2""","=""a 1G""","=""4""","=""4d5.(4G).5p""","=""z 3H*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""640.9095""","=""""","=""640.9093+""","=""26""","=""2.43e+05""",B+,"=""18356.491""","=""33955.010""","=""4d5.(4P).5s""","=""a 5P""","=""2""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""642.4354""","=""""","=""642.4353+""","=""100""","=""1.47e+06""",C+,"=""20157.802""","=""35719.270""","=""4d5.(4D).5s""","=""b 5D""","=""4""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""644.6336""","=""""","=""644.6335+""","=""20""","=""8.8e+05""",B,"=""25455.636""","=""40964.040""","=""4d6""","=""c 5D""","=""4""","=""4d4.5s.(4D).5p""","=""z 3D*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""647.1208""","=""""","=""647.1210+""","=""20""","=""1.16e+06""",B+,"=""26638.742""","=""42087.533""","=""4d5.(2D).5s""","=""b 3D""","=""3""","=""4d5.(4G).5p""","=""y 3F*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""647.3987""","=""""","=""647.3983+""","=""20""","=""6.7e+05""",C+,"=""25905.490""","=""41347.664""","=""4d5.(4F).5s""","=""a 5F""","=""5""","=""4d5.(4G).5p""","=""y 5F*""","=""5""",11,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""649.3121""","=""""","=""649.3123+""","=""10""","=""1.76e+06""",B,"=""30159.582""","=""45556.237""","=""4d5.(4F).5s""","=""c 3F""","=""3""","=""4d5.(2G).5p""","=""x 3G*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""651.9831""","=""""","=""651.9832+""","=""23""","=""2.13e+06""",B,"=""30501.944""","=""45835.526""","=""4d5.(4F).5s""","=""c 3F""","=""4""","=""4d5.(2G).5p""","=""x 3G*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""661.1180""","=""""","=""661.1183+""","=""15h""","=""1.31e+06""",B,"=""25707.071""","=""40828.781""","=""4d6""","=""c 5D""","=""3""","=""4d5.(4P).5p""","=""x 5D*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""661.9134""","=""""","=""661.9130+""","=""230""","=""1.22e+06""",C+,"=""10768.332""","=""25871.887""","=""4d5.(6S).5s""","=""a 5S""","=""2""","=""4d5.(6S).5p""","=""z 7P*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""662.4560""","=""""","=""662.4558+""","=""10""","=""7.1e+05""",B+,"=""26758.660""","=""41849.838""","=""4d5.(2D).5s""","=""b 3D""","=""2""","=""4d5.(4G).5p""","=""y 3F*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""665.0357""","=""""","=""665.0355+""","=""50""","=""5.8e+06""",B,"=""25455.636""","=""40488.277""","=""4d6""","=""c 5D""","=""4""","=""4d5.(4P).5p""","=""x 5D*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""665.9674""","=""""","=""665.9674+""","=""13""","=""1.35e+05""",B,"=""20157.802""","=""35169.407""","=""4d5.(4D).5s""","=""b 5D""","=""4""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""4""",9,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""669.0458""","=""""","=""669.0456+""","=""18""","=""2.18e+05""",B+,"=""18356.491""","=""33299.029""","=""4d5.(4P).5s""","=""a 5P""","=""2""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""673.3946""","=""""","=""673.3946+""","=""110""","=""6.1e+05""",C+,"=""10768.332""","=""25614.367""","=""4d5.(6S).5s""","=""a 5S""","=""2""","=""4d5.(6S).5p""","=""z 7P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""674.6029""","=""""","=""674.6028+""","=""21""","=""3.03e+05""",B+,"=""18479.582""","=""33299.029""","=""4d5.(4P).5s""","=""a 5P""","=""1""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""674.6275""","=""""","=""674.6277+""","=""50""","=""9.1e+05""",B,"=""20350.507""","=""35169.407""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""675.3977""","=""""","=""675.3980+""","=""35""","=""2.46e+06""",B+,"=""27383.838""","=""42185.838""","=""4d4.5s2""","=""b 3G""","=""3""","=""4d5.(4G).5p""","=""z 3H*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""676.3481""","=""""","=""676.3481+""","=""13""","=""5.7e+05""",B,"=""25707.071""","=""40488.277""","=""4d6""","=""c 5D""","=""3""","=""4d5.(4P).5p""","=""x 5D*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""680.2623""","=""""","=""680.2622+""","=""10""","=""6.1e+05""",C+,"=""26335.816""","=""41031.974""","=""4d5.(4F).5s""","=""a 5F""","=""2""","=""4d5.(4G).5p""","=""y 5F*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""681.2038""","=""""","=""681.2036+""","=""10""","=""7.4e+05""",B,"=""26335.816""","=""41011.664""","=""4d5.(4F).5s""","=""a 5F""","=""2""","=""4d5.(4G).5p""","=""y 5F*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""682.5631""","=""""","=""682.5631+""","=""13""","=""1.19e+06""",B,"=""30113.151""","=""44759.769""","=""4d5.(2H).5s""","=""b 3H""","=""6""","=""4d4.5s.(4H).5p""","=""y 3G*""","=""5""",13,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""682.8868""","=""""","=""682.8866+""","=""5""","=""7.8e+05""",B,"=""26758.660""","=""41398.340""","=""4d5.(2D).5s""","=""b 3D""","=""2""","=""""","=""3*""","=""1""",5,3,,"=""T5293""","=""L10250""",
Mo,1,"=""682.9027""","=""""","=""682.9026+""","=""16""","=""1.27e+06""",B,"=""26189.445""","=""40828.781""","=""4d5.(4F).5s""","=""a 5F""","=""3""","=""4d5.(4P).5p""","=""x 5D*""","=""2""",7,5,,"=""T5293""","=""L10250""",
Mo,1,"=""683.8893""","=""""","=""683.8893+""","=""40""","=""2.97e+06""",B+,"=""27726.714""","=""42344.929""","=""4d4.5s2""","=""b 3G""","=""5""","=""4d5.(4G).5p""","=""z 3H*""","=""6""",11,13,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""684.8901""","=""""","=""684.8900+""","=""16""","=""2.49e+06""",B,"=""26414.806""","=""41011.664""","=""4d5.(4P).5s""","=""b 3P""","=""1""","=""4d5.(4G).5p""","=""y 5F*""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""688.6298""","=""""","=""688.6298+""","=""21""","=""1.71e+06""",B+,"=""27765.594""","=""42283.180""","=""4d5.(2F).5s""","=""b 3F""","=""4""","=""4d5.(4G).5p""","=""z 3H*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""689.2356""","=""""","=""689.2352+""","=""16""","=""7.8e+05""",B+,"=""25455.636""","=""39960.469""","=""4d6""","=""c 5D""","=""4""","=""4d4.5s.(4D).5p""","=""x 5P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""689.7996""","=""""","=""689.7996+""","=""10""","=""1.06e+06""",B,"=""26335.816""","=""40828.781""","=""4d5.(4F).5s""","=""a 5F""","=""2""","=""4d5.(4P).5p""","=""x 5D*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""689.8963""","=""""","=""689.8960+""","=""10""","=""5.3e+05""",B,"=""25997.337""","=""40488.277""","=""4d5.(4F).5s""","=""a 5F""","=""4""","=""4d5.(4P).5p""","=""x 5D*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""690.8192""","=""""","=""690.8188+""","=""13""","=""3.1e+04""",C+,"=""11142.784""","=""25614.367""","=""4d4.5s2""","=""a 5D""","=""1""","=""4d5.(6S).5p""","=""z 7P*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""691.4002""","=""""","=""691.4003+""","=""35""","=""7.1e+05""",B+,"=""20280.968""","=""34740.380""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""693.4090""","=""""","=""693.4090+""","=""13""","=""5.1e+04""",C+,"=""11454.362""","=""25871.887""","=""4d4.5s2""","=""a 5D""","=""2""","=""4d5.(6S).5p""","=""z 7P*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""694.7414""","=""""","=""694.7415+""","=""10""","=""2.08e+05""",B+,"=""20350.507""","=""34740.380""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""696.0625""","=""""","=""696.0624+""","=""10""","=""1.36e+06""",B,"=""26335.816""","=""40698.382""","=""4d5.(4F).5s""","=""a 5F""","=""2""","=""4d5.(4P).5p""","=""x 5D*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""697.8734""","=""""","=""697.8733+""","=""16""","=""1.23e+06""",B,"=""26638.742""","=""40964.040""","=""4d5.(2D).5s""","=""b 3D""","=""3""","=""4d4.5s.(4D).5p""","=""z 3D*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""698.8955""","=""""","=""698.8954+""","=""26""","=""6.2e+05""",B+,"=""20130.313""","=""34434.660""","=""4d5.(4D).5s""","=""b 5D""","=""1""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""699.9118""","=""""","=""699.9118+""","=""12""","=""1.15e+06""",B,"=""26414.806""","=""40698.382""","=""4d5.(4P).5s""","=""b 3P""","=""1""","=""4d5.(4P).5p""","=""x 5D*""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""700.1603""","=""""","=""700.1602+""","=""16""","=""5.9e+05""",B+,"=""19969.847""","=""34248.354""","=""4d5.(4D).5s""","=""b 5D""","=""0""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""1""",1,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""703.7963""","=""""","=""703.7963+""","=""22""","=""1.07e+06""",C+,"=""26638.742""","=""40843.482""","=""4d5.(2D).5s""","=""b 3D""","=""3""","=""4d4.5s.(4D).5p""","=""z 3F*""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""706.0203""","=""""","=""706.0198+""","=""22""","=""8.7e+04""",C+,"=""11454.362""","=""25614.367""","=""4d4.5s2""","=""a 5D""","=""2""","=""4d5.(6S).5p""","=""z 7P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
