element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Hg,2,"=""206.6657""","=""0.0003""","=""206.66565""","=""0.00015""","=""3""","=""3.0e+06""",,"=""96187.932""","=""144559.816""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
Hg,2,"=""211.6423""","=""0.0002""","=""211.64243""","=""0.00019""","=""45""","=""4.8e+07""",,"=""111174.092""","=""158408.647""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
Hg,2,"=""214.8006""","=""0.0002""","=""214.80036""","=""0.00009""","=""90000""","=""1.1e+07""",,"=""50555.567""","=""97095.774""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
Hg,2,"=""215.8535""","=""0.0003""","=""215.85348""","=""0.00019""","=""1""","=""1.2e+06""",,"=""108975.732""","=""155288.900""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
Hg,2,"=""217.1141""","=""0.0002""","=""217.11406""","=""0.00012""","=""40""","=""1.0e+06""",,"=""94092.834""","=""140137.134""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
Hg,2,"=""218.0887""","=""0.0003""","=""218.08873""","=""0.00025""","=""1""","=""2.4e+07""",,"=""106215.059""","=""152053.602""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
Hg,2,"=""218.3157""","=""0.0002""","=""218.31570""","=""0.00010""","=""40""","=""1.0e+07""",,"=""100861.369""","=""146652.263""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
Hg,2,"=""219.0167""","=""0.0003""","=""219.01688""","=""0.00010""","=""18""","=""2.6e+06""",,"=""100861.369""","=""146505.679""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
Hg,2,"=""219.0744""","=""0.0002""","=""219.07421""","=""0.00015""","=""15000""","=""1.0e+07""",,"=""50555.567""","=""96187.932""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
Hg,2,"=""221.6264""","=""0.0003""","=""221.62642""","=""0.00011""","=""125""","=""9.5e+06""",,"=""100861.369""","=""145968.295""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
Hg,2,"=""222.4013""","=""0.0003""","=""222.40134""","=""0.00011""","=""4500""","=""2.7e+07""",,"=""95187.361""","=""140137.134""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
Hg,2,"=""222.4711""","=""0.0002""","=""222.47110""","=""0.00004""","=""200000""","=""7.5e+08""",,"=""60608.362""","=""105544.042""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.6d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
Hg,2,"=""222.9807""","=""0.0003""","=""222.98069""","=""0.00011""","=""400""","=""1.0e+07""",,"=""95304.138""","=""140137.134""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
Hg,2,"=""223.0032""","=""0.0002""","=""223.00285""","=""0.00013""","=""7500""","=""1.5e+08""",,"=""94092.834""","=""138921.375""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
