element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
O,1,"=""""","=""382.38679""","=""""","=""1.87e+05""",C,"=""101147.526""","=""127291.638""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2P*).3p""","=""3D""","=""1""",5,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""382.43491""","=""""","=""5.19e+05""",C+,"=""101147.526""","=""127288.349""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2P*).3p""","=""3D""","=""2""",5,5,,"=""T5713LS""","=""""",
O,1,"=""""","=""382.50232""","=""""","=""5.59e+05""",C+,"=""101155.422""","=""127291.638""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2P*).3p""","=""3D""","=""1""",3,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""382.51865""","=""""","=""8.31e+04""",C,"=""101147.526""","=""127282.626""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2P*).3p""","=""3D""","=""3""",5,7,,"=""T5713LS""","=""""",
O,1,"=""""","=""382.55046""","=""""","=""1.12e+05""",C,"=""101155.422""","=""127288.349""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2P*).3p""","=""3D""","=""2""",3,5,,"=""T5713LS""","=""""",
O,2,"=""383.0290""","=""383.0281""","=""13""","=""1.33e+07""",C,"=""214229.671""","=""240330.01""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",4,2,,"=""T5723LS""","=""L10621""",
O,2,"=""383.3074""","=""383.30706""","=""12""","=""1.02e+06""",C,"=""206877.865""","=""232959.210""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",6,8,,"=""T6172""","=""L10621""",
O,2,"=""383.5855""","=""383.58605""","=""4""","=""2.45e+04""",C,"=""208392.258""","=""234454.634""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T6172""","=""L10621""",
O,2,"=""""","=""383.66972""","=""""","=""1.64e+04""",C,"=""208346.104""","=""234402.797""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",2,4,,"=""T6172""","=""""",
O,2,"=""384.2815""","=""384.28138""","=""15""","=""8.13e+06""",C,"=""206730.762""","=""232745.981""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",2,4,,"=""T6172,T6632""","=""L10621""",
O,2,"=""384.3587""","=""384.35832""","=""14""","=""3.55e+06""",C,"=""206786.286""","=""232796.298""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T6172""","=""L10621""",
O,2,"=""384.7892""","=""384.78930""","=""14""","=""1.87e+07""",B+,"=""206730.762""","=""232711.642""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",2,2,,"=""T6172,T6632""","=""L10621""",
O,2,"=""385.0797""","=""385.07987""","=""14""","=""3.40e+06""",C,"=""206786.286""","=""232747.562""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""T6172,T6632""","=""L10621""",
O,2,"=""385.1032""","=""385.10332""","=""17""","=""1.52e+07""",B+,"=""206786.286""","=""232745.981""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""T6172,T6632""","=""L10621""",
O,2,"=""385.1471""","=""385.14735""","=""15""","=""2.72e+06""",C,"=""207002.482""","=""232959.210""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",8,8,,"=""T6172""","=""L10621""",
O,2,"=""385.2383""","=""385.2395""","=""9""","=""2.98e+06""",D,"=""229947.07""","=""255897.59""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L10621""",
O,3,"=""""","=""385.3474""","=""""","=""5.20e+05""",D,"=""374571.64""","=""400514.89""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""0""",3,1,,"=""T5376LS""","=""""",
O,1,"=""""","=""385.50139""","=""""","=""1.63e+06""",B,"=""102662.026""","=""128594.916""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""2s2.2p3.(2P*).3p""","=""1D""","=""2""",5,5,,"=""T5713""","=""""",
O,2,"=""""","=""385.5570""","=""""","=""2.12e+05""",D,"=""229968.44""","=""255897.59""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
O,2,"=""385.6134""","=""385.61342""","=""16""","=""2.45e+07""",C+,"=""206786.286""","=""232711.642""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""T6172,T6632""","=""L10621""",
O,2,"=""385.7166""","=""385.71642""","=""17""","=""6.59e+06""",C,"=""206877.865""","=""232796.298""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",6,6,,"=""T6172""","=""L10621""",
O,2,"=""""","=""386.0530""","=""""","=""3.17e+05""",D,"=""229947.07""","=""255842.91""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
O,3,"=""""","=""386.1497""","=""""","=""1.29e+05""",D,"=""374571.64""","=""400460.99""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""1""",3,3,,"=""T5376LS""","=""""",
O,2,"=""386.3502""","=""386.34969""","=""17""","=""5.99e+06""",B+,"=""206877.865""","=""232753.816""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",6,8,,"=""T6172,T6632""","=""L10621""",
O,2,"=""""","=""386.3718""","=""""","=""2.85e+06""",D,"=""229968.44""","=""255842.91""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
O,2,"=""386.4125""","=""386.41272""","=""11""","=""9.12e+06""",C,"=""206730.762""","=""232602.492""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",2,2,,"=""T6172""","=""L10621""",
O,2,"=""386.4426""","=""386.44309""","=""17""","=""2.06e+07""",B+,"=""206877.865""","=""232747.562""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",6,6,,"=""T6172,T6632""","=""L10621""",
O,2,"=""386.4667""","=""386.46671""","=""16""","=""1.91e+07""",C+,"=""206877.865""","=""232745.981""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",6,4,,"=""T6172,T6632""","=""L10621""",
O,2,"=""387.2439""","=""387.24382""","=""10""","=""4.84e+05""",C,"=""206786.286""","=""232602.492""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""T6172""","=""L10621""",
O,2,"=""387.4092""","=""387.40918""","=""12""","=""3.26e+06""",C,"=""206730.762""","=""232535.949""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",2,4,,"=""T6172""","=""L10621""",
O,3,"=""""","=""387.5251""","=""""","=""3.83e+05""",C,"=""374663.52""","=""400460.99""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3P""","=""1""",5,3,,"=""T5376LS""","=""""",
O,2,"=""387.5796""","=""387.57997""","=""13""","=""3.38e+06""",C,"=""207002.482""","=""232796.298""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",8,6,,"=""T6172""","=""L10621""",
O,3,"=""""","=""387.7889""","=""""","=""5.10e+03""",D,"=""374571.64""","=""400351.56""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",3,5,,"=""T5376LS""","=""""",
O,2,"=""388.2192""","=""388.21937""","=""20""","=""5.10e+07""",B+,"=""207002.482""","=""232753.816""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",8,8,,"=""T6172,T6632""","=""L10621""",
O,2,"=""388.2446""","=""388.24457""","=""13""","=""8.94e+06""",C,"=""206786.286""","=""232535.949""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""T6172""","=""L10621""",
O,2,"=""388.3130""","=""388.31368""","=""14""","=""1.07e+07""",B+,"=""207002.482""","=""232747.562""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",8,6,,"=""T6172,T6632""","=""L10621""",
O,3,"=""""","=""388.6760""","=""""","=""1.23e+06""",C+,"=""366488.45""","=""392209.53""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""2""",3,5,,"=""T5376LS""","=""""",
O,3,"=""""","=""389.1759""","=""""","=""7.57e+04""",D,"=""374663.52""","=""400351.56""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",5,5,,"=""T5376LS""","=""""",
O,2,"=""389.3516""","=""389.35180""","=""11""","=""1.89e+06""",C,"=""206786.286""","=""232462.724""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""T6172""","=""L10621""",
O,2,"=""389.6304""","=""389.63032""","=""10""","=""1.62e+05""",C,"=""206877.865""","=""232535.949""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",6,4,,"=""T6172""","=""L10621""",
O,3,"=""""","=""390.3044""","=""""","=""1.82e+07""",C+,"=""366595.76""","=""392209.53""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).5s""","=""3P*""","=""2""",5,5,,"=""T5376LS""","=""""",
O,2,"=""390.7455""","=""390.74549""","=""15""","=""8.64e+06""",C,"=""206877.865""","=""232462.724""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",6,6,,"=""T6172""","=""L10621""",
O,3,"=""""","=""391.1803""","=""""","=""4.17e+05""",C,"=""374795.14""","=""400351.56""","=""2s.2p2.(4P).3p""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3P""","=""2""",7,5,,"=""T5376LS""","=""""",
O,2,"=""391.1957""","=""391.1958""","=""20""","=""1.09e+08""",B+,"=""206971.68""","=""232527.09""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",6,4,,"=""T6172n""","=""L10621""",
O,2,"=""391.2107""","=""391.2117""","=""16""","=""1.41e+07""",B,"=""206972.72""","=""232527.09""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",4,4,,"=""T6172n""","=""L10621""",
O,2,"=""391.7537""","=""391.7535""","=""7""","=""7.64e+05""",D,"=""229947.07""","=""255466.10""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""T5723LS""","=""L10621""",
O,2,"=""391.9285""","=""391.9272""","=""18""","=""1.22e+08""",B+,"=""206972.72""","=""232480.44""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",4,2,,"=""T6172n""","=""L10621""",
O,2,"=""392.6584""","=""392.65806""","=""5""","=""5.05e+05""",C,"=""207002.482""","=""232462.724""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",8,6,,"=""T6172""","=""L10621""",
O,3,"=""""","=""393.1351""","=""""","=""2.96e+07""",C+,"=""366488.45""","=""391917.80""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""1""",3,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""393.4823""","=""""","=""9.93e+07""",C+,"=""366802.62""","=""392209.53""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""","=""2s2.2p.(2P*).5s""","=""3P*""","=""2""",7,5,,"=""T5376LS""","=""""",
O,2,"=""""","=""394.2873""","=""""","=""5.00e+04""",E,"=""229947.07""","=""255302.11""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,6,,"=""T5723LS""","=""L11267""",
O,3,"=""""","=""394.4854""","=""""","=""1.17e+08""",C+,"=""366488.45""","=""391830.76""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""0""",3,1,,"=""T5376LS""","=""""",
O,2,"=""394.50375""","=""394.50376""","=""19""","=""2.01e+07""",B,"=""188888.543""","=""214229.671""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",2,4,,"=""T6172,T6632""","=""L6915""",
O,2,"=""""","=""394.6199""","=""""","=""6.98e+05""",D,"=""229968.44""","=""255302.11""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
O,1,"=""394.729""","=""394.72949""","=""185""","=""4.91e+05""",B,"=""73768.200""","=""99094.837""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).4p""","=""5P""","=""3""",5,7,,"=""T5803,LS""","=""L3760""",
O,1,"=""394.748""","=""394.74813""","=""160""","=""4.88e+05""",B,"=""73768.200""","=""99093.641""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).4p""","=""5P""","=""2""",5,5,,"=""T5803,LS""","=""L3760""",
O,1,"=""394.759""","=""394.75862""","=""140""","=""4.87e+05""",B,"=""73768.200""","=""99092.968""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).4p""","=""5P""","=""1""",5,3,,"=""T5803,LS""","=""L3760""",
O,3,"=""""","=""394.8012""","=""""","=""8.78e+07""",C+,"=""366595.76""","=""391917.80""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).5s""","=""3P*""","=""1""",5,3,,"=""T5376LS""","=""""",
O,2,"=""""","=""394.9345""","=""""","=""9.80e+06""",D,"=""229968.44""","=""255281.93""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
O,1,"=""""","=""395.19278""","=""""","=""3.10e+05""",C,"=""88630.587""","=""113927.534""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
O,1,"=""""","=""395.28877""","=""""","=""7.74e+04""",C,"=""88630.587""","=""113921.391""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""395.29751""","=""""","=""1.29e+05""",C,"=""88631.146""","=""113921.391""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
O,1,"=""""","=""395.29996""","=""""","=""1.03e+05""",C,"=""88631.303""","=""113921.391""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
O,2,"=""395.43619""","=""395.43617""","=""20""","=""8.57e+07""",B,"=""188888.543""","=""214169.920""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",2,2,,"=""T6172""","=""L6915""",
O,1,"=""""","=""395.45192""","=""""","=""7.73e+04""",C,"=""88630.587""","=""113910.957""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
O,1,"=""395.461""","=""395.46067""","=""100""","=""2.32e+05""",C+,"=""88631.146""","=""113910.957""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""L3760""",
O,3,"=""396.159""","=""396.1573""","=""200""","=""1.25e+08""",B,"=""306586.08""","=""331821.44""","=""2s2.2p.(2P*).3p""","=""1D""","=""2""","=""2s2.2p.(2P*).3d""","=""1F*""","=""3""",5,7,,"=""T5376,T5791""","=""L3492""",
O,2,"=""""","=""396.2963""","=""""","=""8.73e+06""",D,"=""229947.07""","=""255173.58""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",6,4,,"=""T5723LS""","=""""",
O,2,"=""""","=""396.6323""","=""""","=""9.67e+05""",D,"=""229968.44""","=""255173.58""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
O,2,"=""""","=""396.7370""","=""""","=""1.00e+06""",C,"=""208346.104""","=""233544.59""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",2,2,,"=""T6172""","=""""",
O,2,"=""397.32562""","=""397.32560""","=""24""","=""1.02e+08""",B,"=""189068.514""","=""214229.671""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",4,4,,"=""T6172,T6632""","=""L6915""",
O,2,"=""398.27140""","=""398.27141""","=""18""","=""4.16e+07""",B,"=""189068.514""","=""214169.920""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",4,2,,"=""T6172,T6632""","=""L6915""",
O,2,"=""398.5418""","=""398.5410""","=""7""","=""6.68e+05""",C,"=""208346.104""","=""233430.53""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",2,4,,"=""T6172""","=""L10621""",
O,2,"=""399.2757""","=""399.2757""","=""5""","=""1.27e+05""",C,"=""208392.258""","=""233430.53""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""T6172""","=""L10621""",
O,1,"=""""","=""399.79533""","=""""","=""2.41e+06""",B,"=""102662.026""","=""127667.754""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""2s2.2p3.(2P*).3p""","=""1P""","=""1""",5,3,,"=""T5713""","=""""",
O,1,"=""""","=""405.477""","=""""","=""2.72e+05""",C+,"=""99680.968""","=""124336.3""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",3,3,,"=""T5803""","=""""",
O,1,"=""""","=""405.479""","=""""","=""4.56e+05""",B,"=""99681.049""","=""124336.3""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",5,3,,"=""T5803""","=""""",
O,1,"=""""","=""405.483""","=""""","=""9.05e+04""",C,"=""99681.309""","=""124336.3""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",1,3,,"=""T5803""","=""""",
O,1,"=""""","=""406.670""","=""""","=""9.60e+04""",C,"=""99680.968""","=""124264.0""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
O,1,"=""""","=""406.671""","=""""","=""6.43e+03""",D,"=""99681.049""","=""124264.0""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",5,3,,"=""T5803""","=""""",
O,1,"=""""","=""406.675""","=""""","=""1.28e+05""",C,"=""99681.309""","=""124264.0""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
O,1,"=""""","=""406.774""","=""""","=""1.74e+05""",C+,"=""99680.968""","=""124257.7""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",3,5,,"=""T5803""","=""""",
O,1,"=""""","=""406.775""","=""""","=""5.84e+04""",C,"=""99681.049""","=""124257.7""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",5,5,,"=""T5803""","=""""",
O,1,"=""""","=""406.951""","=""""","=""2.35e+05""",C+,"=""99681.049""","=""124247.1""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""3""",5,7,,"=""T5803""","=""""",
O,2,"=""406.9623""","=""406.96230""","=""20""","=""1.42e+08""",B+,"=""206730.762""","=""231296.126""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",2,4,,"=""T6172,T6632""","=""L10621""",
O,2,"=""406.9886""","=""406.98819""","=""21""","=""1.48e+08""",B+,"=""206786.286""","=""231350.087""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""T6172,T6632""","=""L10621""",
O,2,"=""407.2157""","=""407.21525""","=""23""","=""1.79e+08""",B+,"=""206877.865""","=""231427.970""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",6,8,,"=""T6172,T6632""","=""L10621""",
O,3,"=""""","=""407.2643""","=""""","=""3.37e+07""",C+,"=""350024.49""","=""374571.64""","=""2s.2p2.(4P).3s""","=""3P""","=""0""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""",1,3,,"=""T5376LS""","=""""",
O,3,"=""""","=""407.3984""","=""""","=""4.54e+07""",C+,"=""350124.45""","=""374663.52""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""",3,5,,"=""T5376LS""","=""""",
O,2,"=""407.5862""","=""407.58617""","=""24""","=""1.98e+08""",B+,"=""207002.482""","=""231530.246""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""9/2""",8,10,,"=""T6172,T6632""","=""L10621""",
O,2,"=""407.8842""","=""407.88424""","=""17""","=""5.21e+07""",B+,"=""206786.286""","=""231296.126""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",4,4,,"=""T6172,T6632""","=""L10621""",
O,3,"=""""","=""408.1020""","=""""","=""6.02e+07""",C+,"=""350298.38""","=""374795.14""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s.2p2.(4P).3p""","=""3D*""","=""3""",5,7,,"=""T5376LS""","=""""",
O,3,"=""""","=""408.4260""","=""""","=""9.02e+04""",C,"=""273081.33""","=""297558.66""","=""2s2.2p.(2P*).3s""","=""1P*""","=""1""","=""2s2.2p.(2P*).3p""","=""3S""","=""1""",3,3,,"=""u24""","=""""",
O,2,"=""408.4652""","=""408.46474""","=""13""","=""7.28e+06""",C,"=""208484.202""","=""232959.210""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",6,8,,"=""T6172""","=""L10621""",
O,2,"=""408.51125""","=""408.51124""","=""19""","=""4.31e+07""",B+,"=""206877.865""","=""231350.087""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",6,6,,"=""T6172,T6632""","=""L6915""",
O,3,"=""""","=""408.9295""","=""""","=""2.49e+07""",C+,"=""350124.45""","=""374571.64""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""",3,3,,"=""T5376LS""","=""""",
O,2,"=""409.29289""","=""409.29287""","=""17""","=""2.45e+07""",B+,"=""207002.482""","=""231427.970""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",8,8,,"=""T6172,T6632""","=""L6915""",
O,2,"=""409.4140""","=""409.41401""","=""11""","=""3.85e+06""",C+,"=""206877.865""","=""231296.126""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",6,4,,"=""T6172,T6632""","=""L10621""",
O,2,"=""409.6525""","=""409.65260""","=""15""","=""1.73e+07""",C,"=""208392.258""","=""232796.298""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T6172""","=""L6915""",
O,2,"=""409.7258""","=""409.72249""","=""17*""","=""3.79e+07""",C+,"=""208346.104""","=""232745.981""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",2,4,,"=""T6632n""","=""L6915""",
O,2,"=""410.3001""","=""410.29994""","=""14""","=""5.32e+07""",C+,"=""208346.104""","=""232711.642""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",2,2,,"=""T6632n""","=""L6915""",
