element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,2,"=""233.2493""","=""0.0007""","=""233.2485""","=""0.0005""","=""5900""","=""2.42e+07""",D+,"=""97890.74""","=""140750.328""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",4,4,,"=""T3186c85""","=""L5883""",
S,2,"=""233.4037""","=""0.0016""","=""233.4014""","=""0.0004""","=""800*""","=""1.34e+06""",D,"=""97918.82""","=""140750.328""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",6,4,,"=""T3186c85""","=""L5883""",
S,2,"=""233.4746""","=""0.0007""","=""233.4743""","=""0.0005""","=""1200""","=""2.21e+06""",D,"=""97890.74""","=""140708.885""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""T3186c85""","=""L5883""",
S,2,"=""233.6270""","=""0.0006""","=""233.6275""","=""0.0004""","=""12000""","=""2.26e+07""",D+,"=""97918.82""","=""140708.885""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",6,6,,"=""T3186c85""","=""L5883""",
S,2,"=""235.7751""","=""0.0007""","=""235.7747""","=""0.0004""","=""5600""","=""4.55e+06""",D+,"=""97918.82""","=""140319.232""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2F*""","=""7/2""",6,8,,"=""T3186c85""","=""L5883""",
S,2,"=""236.1151""","=""0.0007""","=""236.1148""","=""0.0005""","=""3800""","=""3.87e+06""",D+,"=""97890.74""","=""140230.071""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""",4,6,,"=""T3186c85""","=""L5883""",
S,2,"=""236.2727""","=""0.0007""","=""236.2715""","=""0.0004""","=""1700""","=""7.59e+05""",D,"=""97918.82""","=""140230.071""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""",6,6,,"=""T3186c85""","=""L5883""",
S,3,"=""244.2581""","=""""","=""244.2586""","=""""","=""2w""","=""3.69e+06""",E',"=""169771.43""","=""210699.24""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.5s""","=""3P*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""246.0496""","=""""","=""246.0460""","=""""","=""7""","=""5.42e+07""",D,"=""170068.73""","=""210699.24""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.5s""","=""3P*""","=""2""",5,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""248.9566""","=""""","=""248.9537""","=""""","=""10""","=""8.72e+07""",D,"=""169771.43""","=""209927.43""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.5s""","=""3P*""","=""1""",3,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""249.0488""","=""""","=""249.0488""","=""""","=""10""","=""1.93e+07""",B,"=""136843.78""","=""176984.44""","=""3s.3p3""","=""1P*""","=""1""","=""3s2.3p.4p""","=""1D""","=""2""",3,5,,"=""T7942c84""","=""L11011""",
S,3,"=""249.6239""","=""""","=""249.6208""","=""""","=""15""","=""2.90e+08""",D,"=""170650.55""","=""210699.24""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.5s""","=""3P*""","=""2""",7,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""249.9030""","=""""","=""249.9029""","=""""","=""12""","=""3.46e+08""",D,"=""169771.43""","=""209774.91""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.5s""","=""3P*""","=""0""",3,1,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""250.8097""","=""""","=""250.8107""","=""""","=""12""","=""2.56e+08""",D,"=""170068.73""","=""209927.43""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.5s""","=""3P*""","=""1""",5,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""""","=""""","=""256.875+""","=""""","=""""","=""5.10e+05""",D,"=""138066.6""","=""176984.44""","=""3s.3p3""","=""3S*""","=""1""","=""3s2.3p.4p""","=""1D""","=""2""",3,5,,"=""T7942c84""","=""""",
S,3,"=""""","=""""","=""258.326+""","=""""","=""""","=""5.85e-02""",D,"=""84099.4""","=""122798.6""","=""3s.3p3""","=""3D*""","=""3""","=""3s2.3p.3d""","=""3F*""","=""4""",7,9,E2,"=""T6959""","=""""",
S,2,"=""262.9110""","=""0.0009""","=""262.9100""","=""0.0004""","=""410""","=""1.21e+06""",D,"=""105599.04""","=""143623.527""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",4,4,,"=""T3186c85""","=""L5883""",
S,3,"=""263.6872""","=""""","=""263.6903""","=""""","=""5bl,w""","=""4.81e+07""",D,"=""172787.26""","=""210699.24""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.5s""","=""3P*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""""","=""""","=""263.8438""","=""0.0004""","=""""","=""2.10e+05""",E,"=""105599.04""","=""143488.957""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",4,2,,"=""T3186c85""","=""""",
S,3,"=""265.9180""","=""""","=""265.9170""","=""""","=""12""","=""4.65e+08""",D,"=""167553.27""","=""205147.80""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.4d""","=""1D*""","=""2""",3,5,,"=""T6066c4""","=""L11011""",
