element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Zr,3,"=""372.6476""","=""372.6514""","=""400""","=""1.78e+08""",,"=""119976.45""","=""146803.55""","=""4d.4f""","=""1G*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""372.9446""","=""372.9446""","=""20""","=""6.37e+07""",,"=""120562.15""","=""147368.16""","=""4d.4f""","=""3F*""","=""2""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""373.2115""","=""373.2111""","=""600""","=""3.62e+08""",,"=""121280.57""","=""148067.44""","=""4d.4f""","=""3F*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""374.1972""","=""374.1972""","=""800""","=""4.79e+08""",,"=""121717.24""","=""148433.52""","=""4d.4f""","=""3H*""","=""6""","=""4d.(2D<5/2>).5g""","=""2[13/2]""","=""7""",13,15,,"=""T6869""","=""L9267""",
Zr,3,"=""376.0278""","=""376.0283""","=""20""","=""2.84e+07""",,"=""120325.62""","=""146911.81""","=""4d.6p""","=""1F*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""377.9572""","=""377.9568""","=""20""","=""3.03e+07""",,"=""120794.02""","=""147244.56""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""378.0172""","=""378.0172""","=""600""","=""3.22e+08""",,"=""120664.52""","=""147110.83""","=""4d.4f""","=""3H*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""378.6190""","=""378.6191""","=""200""","=""4.62e+07""",,"=""121717.24""","=""148121.51""","=""4d.4f""","=""3H*""","=""6""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""6""",13,13,,"=""T6869""","=""L9267""",
Zr,3,"=""378.9445""","=""378.9445""","=""3""","=""3.44e+07""",,"=""122088.01""","=""148469.61""","=""4d.4f""","=""1D*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""379.4601""","=""379.4600""","=""500""","=""4.23e+08""",,"=""120562.15""","=""146907.91""","=""4d.4f""","=""3F*""","=""2""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""379.5721""","=""379.5716""","=""15""","=""5.39e+07""",,"=""122088.01""","=""148426.02""","=""4d.4f""","=""1D*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""382.0199""","=""382.0196""","=""5""","=""1.67e+07""",,"=""122020.43""","=""148189.67""","=""4d.4f""","=""3G*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""382.4605""","=""382.4611""","=""250""","=""8.56e+07""",,"=""120664.52""","=""146803.55""","=""4d.4f""","=""3H*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""382.7717""","=""382.7722""","=""300""","=""1.97e+08""",,"=""120794.02""","=""146911.81""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""382.9231""","=""382.9230""","=""600""","=""3.23e+08""",,"=""121021.92""","=""147129.42""","=""4d.4f""","=""3H*""","=""5""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""383.0088""","=""383.0087""","=""250""","=""1.80e+08""",,"=""122088.01""","=""148189.67""","=""4d.4f""","=""1D*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""383.7026""","=""383.7038""","=""10""","=""6.09e+07""",,"=""122020.43""","=""148074.81""","=""4d.4f""","=""3G*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""384.2402""","=""384.2399""","=""270""","=""1.58e+08""",,"=""120794.02""","=""146812.05""","=""4d.4f""","=""3F*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""390.7619""","=""390.7626""","=""5""","=""1.55e+07""",,"=""122609.53""","=""148193.27""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""391.0783""","=""391.0786""","=""3""","=""6.26e+06""",,"=""122896.37""","=""148459.44""","=""4d.4f""","=""3G*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[13/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""391.6925""","=""391.6928""","=""100""","=""3.40e+07""",,"=""121280.57""","=""146803.55""","=""4d.4f""","=""3F*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""392.0624""","=""392.0624""","=""400""","=""2.78e+08""",,"=""122609.53""","=""148108.45""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""392.5799""","=""392.5804""","=""200""","=""7.64e+07""",,"=""122609.53""","=""148074.81""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",9,9,,"=""T6869""","=""L9267""",
Zr,3,"=""392.6941""","=""392.6940""","=""120""","=""3.13e+07""",,"=""122609.53""","=""148067.44""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""393.1476""","=""393.1478""","=""100""","=""3.06e+06""",,"=""81557.85""","=""106986.38""","=""5s.5p""","=""3P*""","=""2""","=""4d.5d""","=""3S""","=""1""",5,3,,"=""T6869""","=""L9267""",
Zr,3,"=""396.3171""","=""396.3178""","=""500""","=""3.51e+08""",,"=""122896.37""","=""148121.51""","=""4d.4f""","=""3G*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""396.5232""","=""396.5231""","=""10""","=""2.71e+07""",,"=""122896.37""","=""148108.45""","=""4d.4f""","=""3G*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""5""",11,11,,"=""T6869""","=""L9267""",
Zr,3,"=""397.1690""","=""397.1691""","=""200""","=""6.04e+07""",,"=""122896.37""","=""148067.44""","=""4d.4f""","=""3G*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""5""",11,11,,"=""T6869""","=""L9267""",
Zr,3,"=""397.3978""","=""397.3984""","=""220""","=""1.90e+08""",,"=""122088.01""","=""147244.56""","=""4d.4f""","=""1D*""","=""2""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""398.8538""","=""398.8540""","=""10""","=""5.68e+07""",,"=""123404.87""","=""148469.61""","=""4d.4f""","=""3D*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""401.6325""","=""401.6320""","=""20""","=""5.66e+07""",,"=""122020.43""","=""146911.81""","=""4d.4f""","=""3G*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""401.6950""","=""401.6949""","=""35""","=""6.04e+07""",,"=""122020.43""","=""146907.91""","=""4d.4f""","=""3G*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""401.7572""","=""401.7561""","=""3""","=""1.76e+07""",,"=""123309.58""","=""148193.27""","=""4d.4f""","=""1F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""401.8133""","=""401.8142""","=""140""","=""7.12e+07""",,"=""123309.58""","=""148189.67""","=""4d.4f""","=""1F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""403.2476""","=""403.2482""","=""400""","=""3.03e+08""",,"=""122020.43""","=""146812.05""","=""4d.4f""","=""3G*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""403.3594""","=""403.3591""","=""180""","=""1.58e+08""",,"=""123404.87""","=""148189.67""","=""4d.4f""","=""3D*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""403.6782""","=""403.6779""","=""200""","=""2.04e+08""",,"=""123309.58""","=""148074.81""","=""4d.4f""","=""1F*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""408.0267""","=""408.0264""","=""5""","=""2.45e+07""",,"=""122609.53""","=""147110.83""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""408.7111""","=""408.7114""","=""150""","=""9.48e+07""",,"=""123965.78""","=""148426.02""","=""4d.4f""","=""3D*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""3""",7,7,,"=""T6869""","=""L9267""",
Zr,3,"=""412.5434""","=""412.5432""","=""200""","=""7.06e+07""",,"=""122896.37""","=""147129.42""","=""4d.4f""","=""3G*""","=""5""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""412.6381""","=""412.6379""","=""400""","=""3.18e+08""",,"=""123965.78""","=""148193.27""","=""4d.4f""","=""3D*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""413.2091""","=""413.2087""","=""200""","=""7.72e+07""",,"=""122609.53""","=""146803.55""","=""4d.4f""","=""3G*""","=""4""","=""4d.(2D<3/2>).5g""","=""2[9/2]""","=""5""",9,11,,"=""T6869""","=""L9267""",
Zr,3,"=""414.6645""","=""414.6654""","=""20""","=""4.80e+07""",,"=""123965.78""","=""148074.81""","=""4d.4f""","=""3D*""","=""3""","=""4d.(2D<5/2>).5g""","=""2[9/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""415.3366""","=""415.3368""","=""2""","=""1.09e+08""",,"=""124686.87""","=""148756.93""","=""4d.4f""","=""3P*""","=""1""","=""4d.(2D<5/2>).5g""","=""2[3/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""416.0826""","=""416.0827""","=""250""","=""3.82e+08""",,"=""123341.25""","=""147368.16""","=""4d.4f""","=""3D*""","=""1""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""416.5295""","=""416.5293""","=""15""","=""4.97e+07""",,"=""124468.46""","=""148469.61""","=""4d.4f""","=""3P*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""2""",5,5,,"=""T6869""","=""L9267""",
Zr,3,"=""417.1353""","=""417.1353""","=""20""","=""1.63e+08""",,"=""124686.87""","=""148653.15""","=""4d.4f""","=""3P*""","=""1""","=""4d.(2D<5/2>).5g""","=""2[3/2]""","=""1""",3,3,,"=""T6869""","=""L9267""",
Zr,3,"=""417.2870""","=""417.2872""","=""300""","=""2.89e+08""",,"=""124468.46""","=""148426.02""","=""4d.4f""","=""3P*""","=""2""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""419.3502""","=""419.3504""","=""275""","=""2.25e+08""",,"=""123404.87""","=""147244.56""","=""4d.4f""","=""3D*""","=""2""","=""4d.(2D<3/2>).5g""","=""2[5/2]""","=""3""",5,7,,"=""T6869""","=""L9267""",
Zr,3,"=""419.7309""","=""419.7309""","=""15""","=""4.72e+08""",,"=""124835.07""","=""148653.15""","=""4d.4f""","=""3P*""","=""0""","=""4d.(2D<5/2>).5g""","=""2[3/2]""","=""1""",1,3,,"=""T6869""","=""L9267""",
Zr,3,"=""420.3547""","=""420.3546""","=""200""","=""1.85e+08""",,"=""124686.87""","=""148469.61""","=""4d.4f""","=""3P*""","=""1""","=""4d.(2D<5/2>).5g""","=""2[5/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""423.5697""","=""423.5695""","=""275""","=""1.41e+08""",,"=""123309.58""","=""146911.81""","=""4d.4f""","=""1F*""","=""3""","=""4d.(2D<3/2>).5g""","=""2[7/2]""","=""4""",7,9,,"=""T6869""","=""L9267""",
Zr,3,"=""434.2680""","=""434.2686""","=""400""","=""3.25e+08""",,"=""125438.69""","=""148459.44""","=""4d.4f""","=""1H*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[13/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""440.7387""","=""440.7385""","=""20""","=""4.17e+07""",,"=""125438.69""","=""148121.51""","=""4d.4f""","=""1H*""","=""5""","=""4d.(2D<5/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
Zr,3,"=""456.1637""","=""456.1637""","=""50""","=""2.38e+08""",,"=""126841.12""","=""148756.93""","=""4d.4f""","=""1P*""","=""1""","=""4d.(2D<5/2>).5g""","=""2[3/2]""","=""2""",3,5,,"=""T6869""","=""L9267""",
Zr,3,"=""460.8970""","=""460.8973""","=""60""","=""7.97e+07""",,"=""125438.69""","=""147129.42""","=""4d.4f""","=""1H*""","=""5""","=""4d.(2D<3/2>).5g""","=""2[11/2]""","=""6""",11,13,,"=""T6869""","=""L9267""",
