element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mg,1,"=""385.4965""","=""385.49624""","=""1""","=""5.48e+01""",B+,"=""21911.178""","=""47844.414""","=""3s.3p""","=""3P*""","=""2""","=""3s.4p""","=""3P*""","=""1""",5,3,E2,"=""c43""","=""L6095""",
Mg,1,"=""""","=""385.54523""","=""""","=""7.32e+01""",B+,"=""21911.178""","=""47841.119""","=""3s.3p""","=""3P*""","=""2""","=""3s.4p""","=""3P*""","=""0""",5,1,E2,"=""c43""","=""""",
Mg,1,"=""389.0241""","=""389.0178""","=""1""","=""1.31e+08""",B,"=""57812.77""","=""83511.25""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3D*""","=""1""",1,3,,"=""T6298c72,LS""","=""L7442""",
Mg,1,"=""389.1906""","=""389.1906""","=""2d""","=""1.77e+08""",B,"=""57833.40""","=""83520.47""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""389.3304""","=""389.3304""","=""2d""","=""9.81e+07""",C+,"=""57833.40""","=""83511.25""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""389.5572""","=""389.5572""","=""3d""","=""2.35e+08""",B+,"=""57873.94""","=""83536.84""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""389.8120""","=""389.8059""","=""1""","=""5.88e+07""",C+,"=""57873.94""","=""83520.47""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T6298c72,LS""","=""L7442""",
Mg,1,"=""""","=""389.9460""","=""""","=""6.52e+06""",C,"=""57873.94""","=""83511.25""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""393.8400""","=""393.84002""","=""6""","=""5.47e+06""",D,"=""35051.264""","=""60435.099""","=""3s.3p""","=""1P*""","=""1""","=""3s.10d""","=""1D""","=""2""",3,5,,"=""T6298c72""","=""L7428""",
Mg,1,"=""398.67533""","=""398.67533""","=""8""","=""7.30e+06""",D,"=""35051.264""","=""60127.239""","=""3s.3p""","=""1P*""","=""1""","=""3s.9d""","=""1D""","=""2""",3,5,,"=""T6298c72""","=""L7428""",
Mg,1,"=""405.75052""","=""405.75052""","=""10""","=""1.02e+07""",C+,"=""35051.264""","=""59689.991""","=""3s.3p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L7428""",
Mg,1,"=""""","=""407.17287""","=""""","=""4.71e-04""",B+,"=""21850.405""","=""46403.065""","=""3s.3p""","=""3P*""","=""0""","=""3s.3d""","=""1D""","=""2""",1,5,M2,"=""c43""","=""""",
Mg,1,"=""""","=""407.50580""","=""""","=""1.05e-03""",B+,"=""21870.464""","=""46403.065""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,M2,"=""c43""","=""""",
Mg,1,"=""""","=""408.18323""","=""""","=""8.09e-04""",B+,"=""21911.178""","=""46403.065""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""1D""","=""2""",5,5,M2,"=""c43""","=""""",
Mg,1,"=""""","=""409.9787""","=""""","=""1.71e+06""",D+,"=""56308.381""","=""80693.01""","=""3s.5d""","=""1D""","=""2""","=""3p.3d""","=""1D*""","=""2""",5,5,,"=""T6298c72""","=""""",
Mg,1,"=""416.72712""","=""416.72713""","=""15""","=""1.38e+07""",C+,"=""35051.264""","=""59041.019""","=""3s.3p""","=""1P*""","=""1""","=""3s.7d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L7428""",
Mg,1,"=""435.19056""","=""435.19057""","=""20""","=""1.84e+07""",B+,"=""35051.264""","=""58023.246""","=""3s.3p""","=""1P*""","=""1""","=""3s.6d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L7428""",
Mg,2,"=""""","=""436.854""","=""""","=""2.46e+05""",D,"=""93310.59""","=""[116195.1]""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.10p""","=""2P*""","=""3/2""",6,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""436.864""","=""""","=""2.74e+04""",E,"=""93311.11""","=""[116195.1]""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""3/2""",4,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""436.891""","=""""","=""2.74e+05""",E,"=""93311.11""","=""[116193.7]""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""1/2""",4,2,,"=""c59,LS""","=""""",
Mg,2,"=""438.4637""","=""438.4637""","=""9""","=""1.45e+07""",A,"=""80619.50""","=""103420.00""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",2,4,,"=""c31,T6870""","=""L7414""",
Mg,2,"=""""","=""439.0514""","=""""","=""2.88e+06""",A,"=""80650.02""","=""103420.00""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",4,4,,"=""c31,T6870""","=""""",
Mg,2,"=""439.0564""","=""439.0572""","=""10""","=""1.73e+07""",A,"=""80650.02""","=""103419.70""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",4,6,,"=""c31,T6870""","=""L7414""",
Mg,1,"=""""","=""440.9923""","=""""","=""7.68e+05""",D+,"=""58023.246""","=""80693.01""","=""3s.6d""","=""1D""","=""2""","=""3p.3d""","=""1D*""","=""2""",5,5,,"=""T6298c72""","=""""",
Mg,2,"=""442.7994""","=""442.7994""","=""8""","=""1.05e+07""",A,"=""80619.50""","=""103196.75""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,2,"=""443.3990""","=""443.3988""","=""9""","=""2.10e+07""",A,"=""80650.02""","=""103196.75""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,2,"=""443.6486""","=""443.6491""","=""5""","=""6.38e+06""",B+,"=""93310.59""","=""115844.60""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""443.6491""","=""""","=""4.25e+05""",B,"=""93310.59""","=""115844.60""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""443.6598""","=""443.6593""","=""4""","=""5.95e+06""",B+,"=""93311.11""","=""115844.60""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""448.1130""","=""448.1126""","=""14""","=""2.33e+08""",A,"=""71490.19""","=""93799.75""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",6,8,,"=""c31,c23""","=""L7414""",
Mg,2,"=""""","=""448.1150""","=""""","=""1.55e+07""",A,"=""71490.19""","=""93799.63""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",6,6,,"=""c31,c23""","=""""",
Mg,2,"=""448.1327""","=""448.1325""","=""13""","=""2.17e+08""",A,"=""71491.06""","=""93799.63""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4f""","=""2F*""","=""5/2""",4,6,,"=""c31,c23""","=""L7414""",
Mg,2,"=""""","=""452.1938""","=""""","=""5.58e+03""",C,"=""92790.51""","=""114898.72""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""452.2333""","=""""","=""6.83e+03""",C,"=""92790.51""","=""114896.79""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
Mg,2,"=""""","=""454.5253""","=""""","=""1.15e+05""",C+,"=""93799.63""","=""115794.44""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""""",
Mg,2,"=""""","=""454.5263""","=""""","=""5.47e+03""",C,"=""93799.63""","=""115794.39""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""""","=""454.5288""","=""""","=""1.10e+05""",C+,"=""93799.75""","=""115794.39""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.9d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""""",
Mg,1,"=""""","=""456.26017""","=""""","=""3.98e-03""",B+,"=""0.000""","=""21911.178""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""3P*""","=""2""",1,5,M2,"=""c43""","=""""",
Mg,1,"=""457.10956""","=""457.10956""","=""28g""","=""2.54e+02""",D,"=""0.000""","=""21870.464""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""3P*""","=""1""",1,3,,"=""c45""","=""L7428""",
Mg,1,"=""""","=""457.52920""","=""""","=""5.8e-04""",D,"=""0.000""","=""21850.405""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""3P*""","=""0""",1,1,,"=""T6298c72""","=""""",
Mg,2,"=""""","=""458.1474""","=""""","=""1.95e-06""",E,"=""71490.19""","=""93311.11""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",6,4,M1,"=""c28""","=""""",
Mg,2,"=""""","=""458.1474""","=""""","=""2.36e+01""",A,"=""71490.19""","=""93311.11""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",6,4,E2,"=""c28""","=""""",
Mg,2,"=""""","=""458.1584""","=""""","=""2.03e-05""",E,"=""71490.19""","=""93310.59""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",6,6,M1,"=""c28""","=""""",
Mg,2,"=""""","=""458.1584""","=""""","=""6.30e+01""",A,"=""71490.19""","=""93310.59""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",6,6,E2,"=""c28""","=""""",
Mg,2,"=""""","=""458.1657""","=""""","=""5.42e-06""",E,"=""71491.06""","=""93311.11""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,M1,"=""c28""","=""""",
Mg,2,"=""""","=""458.1657""","=""""","=""5.51e+01""",A,"=""71491.06""","=""93311.11""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,E2,"=""c28""","=""""",
Mg,2,"=""""","=""458.1766""","=""""","=""3.74e-07""",E,"=""71491.06""","=""93310.59""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,M1,"=""c28""","=""""",
Mg,2,"=""""","=""458.1766""","=""""","=""1.57e+01""",A,"=""71491.06""","=""93310.59""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,E2,"=""c28""","=""""",
Mg,1,"=""""","=""463.0015""","=""""","=""2.04e-03""",B+,"=""21911.178""","=""43503.333""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""1S""","=""0""",5,1,M2,"=""c43""","=""""",
Mg,2,"=""463.0878""","=""463.0878""","=""2""","=""2.75e+05""",B,"=""93310.59""","=""114898.72""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""463.0990""","=""""","=""3.06e+04""",C,"=""93311.11""","=""114898.72""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""463.1405""","=""463.1404""","=""1""","=""3.01e+05""",C+,"=""93311.11""","=""114896.79""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,1,"=""470.29909""","=""470.29908""","=""30""","=""2.19e+07""",B+,"=""35051.264""","=""56308.381""","=""3s.3p""","=""1P*""","=""1""","=""3s.5d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L7428""",
Mg,1,"=""473.00285""","=""473.00286""","=""10""","=""1.34e+06""",C+,"=""35051.264""","=""56186.873""","=""3s.3p""","=""1P*""","=""1""","=""3s.6s""","=""1S""","=""0""",3,1,,"=""T5539""","=""L7428""",
Mg,2,"=""473.9588""","=""473.9593""","=""6""","=""8.09e+06""",B+,"=""93310.59""","=""114403.55""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""473.9593""","=""""","=""5.39e+05""",B,"=""93310.59""","=""114403.55""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""473.9712""","=""473.9709""","=""5""","=""7.55e+06""",B+,"=""93311.11""","=""114403.55""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""486.8837""","=""""","=""7.10e+03""",C,"=""93799.63""","=""114332.68""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""486.8845""","=""486.8823""","=""2*""","=""1.50e+05""",C+,"=""93799.63""","=""114332.74""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""486.8845""","=""486.8866""","=""2*""","=""1.41e+05""",C+,"=""93799.75""","=""114332.68""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""493.8703""","=""""","=""1.33e+03""",D+,"=""92790.51""","=""113033.09""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""493.9396""","=""""","=""2.11e+03""",D+,"=""92790.51""","=""113030.25""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
Mg,2,"=""506.8937""","=""506.8938""","=""4""","=""3.97e+05""",B,"=""93310.59""","=""113033.09""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""506.9072""","=""""","=""4.43e+04""",C+,"=""93311.11""","=""113033.09""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""506.9802""","=""506.9802""","=""3""","=""4.35e+05""",B,"=""93311.11""","=""113030.25""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""515.7628""","=""""","=""4.37e+05""",D,"=""97455.12""","=""116838.48""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",2,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""516.1302""","=""""","=""8.73e+04""",E,"=""97468.92""","=""116838.48""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",4,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""516.1310""","=""""","=""5.24e+05""",D,"=""97468.92""","=""116838.45""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",4,6,,"=""c59,LS""","=""""",
Mg,1,"=""516.73216""","=""516.73213""","=""42""","=""1.13e+07""",B+,"=""21850.405""","=""41197.403""","=""3s.3p""","=""3P*""","=""0""","=""3s.4s""","=""3S""","=""1""",1,3,,"=""c45""","=""L7428""",
Mg,1,"=""""","=""517.2684""","=""""","=""3.46e-05""",B,"=""21870.464""","=""41197.403""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",3,3,M2,"=""c43""","=""""",
Mg,1,"=""517.26843""","=""517.26844""","=""44""","=""3.37e+07""",B+,"=""21870.464""","=""41197.403""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",3,3,,"=""c45""","=""L7428""",
Mg,1,"=""""","=""518.3604""","=""""","=""1.02e-04""",B,"=""21911.178""","=""41197.403""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""3S""","=""1""",5,3,M2,"=""c43""","=""""",
Mg,1,"=""518.36042""","=""518.36043""","=""45""","=""5.61e+07""",A,"=""21911.178""","=""41197.403""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""3S""","=""1""",5,3,,"=""c45""","=""L7428""",
Mg,2,"=""526.4215""","=""526.4220""","=""8""","=""1.27e+07""",B+,"=""93310.59""","=""112301.47""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""526.4220""","=""""","=""8.47e+05""",B,"=""93310.59""","=""112301.47""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""526.4368""","=""526.4364""","=""7""","=""1.19e+07""",B+,"=""93311.11""","=""112301.47""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""543.4034""","=""""","=""1.16e+04""",C,"=""93799.63""","=""112197.05""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""543.4039""","=""543.3999""","=""4*""","=""2.45e+05""",B,"=""93799.63""","=""112197.17""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""543.4039""","=""543.4070""","=""4*""","=""2.33e+05""",B,"=""93799.75""","=""112197.05""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""L7414""",
Mg,2,"=""545.1259""","=""545.1250""","=""1""","=""1.03e+06""",B,"=""97455.12""","=""115794.44""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""545.5355""","=""""","=""2.03e+05""",B,"=""97468.92""","=""115794.44""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""""","=""545.5370""","=""""","=""1.22e+06""",B+,"=""97468.92""","=""115794.39""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""""",
Mg,2,"=""546.0019""","=""546.0018""","=""1""","=""1.11e+06""",B+,"=""97455.12""","=""115764.99""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,2,"=""546.4136""","=""546.4136""","=""2""","=""2.22e+06""",B+,"=""97468.92""","=""115764.99""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,1,"=""552.84047""","=""552.84047""","=""40""","=""1.39e+07""",B+,"=""35051.264""","=""53134.642""","=""3s.3p""","=""1P*""","=""1""","=""3s.4d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L7428""",
Mg,1,"=""571.10880""","=""571.10880""","=""30""","=""3.86e+06""",B,"=""35051.264""","=""52556.206""","=""3s.3p""","=""1P*""","=""1""","=""3s.5s""","=""1S""","=""0""",3,1,,"=""T5539""","=""L7428""",
Mg,2,"=""""","=""573.977""","=""""","=""5.25e+03""",C,"=""92790.51""","=""110207.99""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""574.122""","=""""","=""3.67e+03""",C,"=""92790.51""","=""110203.58""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
Mg,2,"=""591.6429""","=""591.6431""","=""7""","=""6.42e+05""",B,"=""93310.59""","=""110207.99""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""591.661""","=""""","=""7.16e+04""",C+,"=""93311.11""","=""110207.99""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""591.8158""","=""591.8158""","=""6""","=""7.04e+05""",B,"=""93311.11""","=""110203.58""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,2,"=""592.3366""","=""592.3365""","=""3""","=""1.40e+06""",B+,"=""97455.12""","=""114332.74""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""592.821""","=""""","=""2.76e+05""",B,"=""97468.92""","=""114332.74""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""592.8233""","=""592.8233""","=""4""","=""1.66e+06""",B+,"=""97468.92""","=""114332.68""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""593.8629""","=""593.8629""","=""3""","=""1.36e+06""",B,"=""97455.12""","=""114289.36""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,2,"=""594.3499""","=""594.3501""","=""4""","=""2.71e+06""",B+,"=""97468.92""","=""114289.36""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,1,"=""631.8716""","=""631.8717""","=""10""","=""2.63e+05""",D+,"=""41197.403""","=""57019.025""","=""3s.4s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""631.9236""","=""631.9237""","=""9""","=""2.64e+05""",D,"=""41197.403""","=""57017.724""","=""3s.4s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""1""",3,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""631.9493""","=""631.9495""","=""7""","=""2.63e+05""",E,"=""41197.403""","=""57017.078""","=""3s.4s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""0""",3,1,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""634.6737""","=""634.6742""","=""10""","=""2.20e+07""",A,"=""93310.59""","=""109062.35""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""634.675""","=""""","=""1.47e+06""",A,"=""93310.59""","=""109062.32""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""634.6962""","=""634.6964""","=""9""","=""2.05e+07""",A,"=""93311.11""","=""109062.32""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""662.0440""","=""662.0438""","=""5""","=""4.61e+05""",B+,"=""93799.63""","=""108900.20""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""662.052""","=""""","=""2.19e+04""",B,"=""93799.63""","=""108900.02""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""662.0569""","=""662.0570""","=""6""","=""4.37e+05""",B+,"=""93799.75""","=""108900.02""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""L7414""",
Mg,2,"=""678.1451""","=""678.1445""","=""7""","=""2.49e+06""",B+,"=""97455.12""","=""112197.17""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""678.780""","=""""","=""4.92e+05""",B,"=""97468.92""","=""112197.17""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""678.7851""","=""678.7855""","=""8""","=""2.96e+06""",B+,"=""97468.92""","=""112197.05""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,2,"=""681.2860""","=""681.2857""","=""7""","=""2.11e+06""",B+,"=""97455.12""","=""112129.20""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,2,"=""681.9270""","=""681.9270""","=""8""","=""4.21e+06""",B+,"=""97468.92""","=""112129.20""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,1,"=""706.0409""","=""706.0414""","=""8""","=""8.51e+05""",D,"=""46403.065""","=""60562.637""","=""3s.3d""","=""1D""","=""2""","=""3s.10f""","=""1F*""","=""3""",5,7,,"=""T6298c72""","=""L6095""",
Mg,1,"=""719.3172""","=""719.3184""","=""10""","=""1.18e+06""",D,"=""46403.065""","=""60301.283""","=""3s.3d""","=""1D""","=""2""","=""3s.9f""","=""1F*""","=""3""",5,7,,"=""T6298c72""","=""L6095""",
Mg,1,"=""729.1060""","=""729.1055""","=""10""","=""6.27e+04""",C+,"=""43503.333""","=""57214.992""","=""3s.4s""","=""1S""","=""0""","=""3s.6p""","=""1P*""","=""1""",1,3,,"=""T5539""","=""L6095""",
Mg,1,"=""738.7685""","=""738.7689""","=""12""","=""1.74e+06""",C+,"=""46403.065""","=""59935.370""","=""3s.3d""","=""1D""","=""2""","=""3s.8f""","=""1F*""","=""3""",5,7,,"=""T5539""","=""L6095""",
Mg,1,"=""""","=""757.3180""","=""""","=""9.67e-05""",D+,"=""21850.405""","=""35051.264""","=""3s.3p""","=""3P*""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,M1,"=""c43""","=""""",
