element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Fe,2,Fe II,184.34883,184.34883,184.348832,vacuum,5000.0,5000,30000000.0,E,54273.656,108518.643,3d5.4s2,b 4G,9/2,3d5.(2F1).4s.4p.(3P*),4F*,7/2
Fe,3,Fe III,184.3528,184.3528,184.35147,vacuum,34000.0,34000*,80000000.0,D+,88664.08,142908.29,3d5.(2H).4s,3H,4,3d5.(a 2G).4p,3H*,5
Fe,3,Fe III,184.3528,184.3528,184.3521,vacuum,34000.0,34000*,110000000.0,D+,130869.1,185113.14,3d5.(2P).4s,3P,0,3d5.(2P).4p,3S*,1
Fe,2,Fe II,184.35559,184.35559,184.355605,vacuum,3000.0,3000,5000000.0,D,54275.649,108518.643,3d5.4s2,b 4G,5/2,3d5.(2F1).4s.4p.(3P*),4F*,7/2
Fe,2,Fe II,184.381389,184.381389,184.381395,vacuum,7000.0,7000,36000000.0,E,54283.236,108518.643,3d5.4s2,b 4G,7/2,3d5.(2F1).4s.4p.(3P*),4F*,7/2
Fe,3,Fe III,184.4006,184.4006,184.40059,vacuum,34000.0,34000,90000000.0,D+,82383.08,136612.84,3d5.(a 2D).4s,3D,3,3d5.(a 2F).4p,3F*,4
Fe,3,Fe III,184.4271,184.4271,184.4269,vacuum,61000.0,61000,500000000.0,C,93392.55,147614.57,3d5.(b 2F).4s,3F,3,3d5.(b 2F).4p,3D*,2
Fe,2,Fe II,184.431035,184.431035,184.43106,vacuum,12000.0,12000,8000000.0,E,52299.810,106520.612,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).4d,6D,7/2
Fe,3,Fe III,184.4559,184.4559,184.45614,vacuum,110000.0,110000,280000000.0,C+,88694.86,142908.29,3d5.(2H).4s,3H,5,3d5.(a 2G).4p,3H*,5
Fe,2,Fe II,184.46708,184.46708,184.467058,vacuum,2200.0,2200,23000000.0,E,54273.656,108483.877,3d5.4s2,b 4G,9/2,3d6.(3H).5p,4G*,11/2
Fe,3,Fe III,184.4954,184.4954,184.49511,vacuum,25000.0,25000*,230000000.0,D+,83359.20,137561.18,3d5.(4F).4s,5F,2,3d5.(4F).4p,5D*,1
Fe,3,Fe III,184.4954,184.4954,184.4967,vacuum,25000.0,25000*,80000000.0,D+,93413.07,147614.57,3d5.(b 2F).4s,3F,2,3d5.(b 2F).4p,3D*,2
Fe,3,Fe III,184.5313,184.5313,184.53116,vacuum,62000.0,62000,280000000.0,C,88664.08,142855.47,3d5.(2H).4s,3H,4,3d5.(a 2G).4p,3H*,4
Fe,3,Fe III,184.5527,184.5527,184.55122,vacuum,46000.0,46000*,250000000.0,D+,83359.20,137544.70,3d5.(4F).4s,5F,2,3d5.(4F).4p,5D*,2
Fe,3,Fe III,184.5527,184.5527,184.55398,vacuum,46000.0,46000*,290000000.0,C,83238.19,137422.88,3d5.(4F).4s,5F,3,3d5.(4F).4p,5D*,3
Fe,3,Fe III,184.5757,184.5757,184.5752,vacuum,19000.0,19000*,540000000.0,D+,105895.34,160073.8,3d5.(b 2D).4s,3D,1,3d5.(b 2D).4p,3P*,0
Fe,3,Fe III,184.6004,184.6004,184.6,vacuum,19000.0,19000,260000000.0,D+,105895.34,160066.52,3d5.(b 2D).4s,3D,1,3d5.(b 2D).4p,3P*,1
Fe,3,Fe III,184.6371,184.6371,184.63603,vacuum,19000.0,19000*,22000000.0,D,88694.86,142855.47,3d5.(2H).4s,3H,5,3d5.(a 2G).4p,3H*,4
Fe,3,Fe III,184.6371,184.6371,184.6373,vacuum,19000.0,19000*,350000000.0,D+,105906.27,160066.52,3d5.(b 2D).4s,3D,2,3d5.(b 2D).4p,3P*,1
Fe,2,Fe II,184.65758,184.65758,184.657597,vacuum,18000.0,18000,22000000.0,D+,16369.4098,70523.694,3d7,a 2G,7/2,3d6.(3G).4p,x 2G*,7/2
Fe,3,Fe III,184.6885,,184.6885,vacuum,,,68.0,C,42896.27,97041.49,3d6,1F,3,3d5.(b 2F).4s,1F,3
Fe,3,Fe III,184.6957,184.6957,184.69533,vacuum,34000.0,34000,550000000.0,C,93413.07,147556.29,3d5.(b 2F).4s,3F,2,3d5.(b 2F).4p,3D*,1
Fe,3,Fe III,184.7359,184.7359,184.7358,vacuum,19000.0,19000,200000000.0,D+,105906.27,160037.64,3d5.(b 2D).4s,3D,2,3d5.(b 2D).4p,3P*,2
Fe,3,Fe III,184.7641,184.7641,184.76416,vacuum,25000.0,25000,130000000.0,D+,93512.71,147635.76,3d5.(a 2G).4s,1G,4,3d5.(b 2F).4p,3D*,3
