element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Li,1,Li I,846.548,,846.548,air,,,40400.0,B,27206.12,39015.56,1s2.3s,2S,1/2,1s2.5p,2P*,1/2
Li,1,Li I,846.548,,846.548,air,,,40400.0,B,27206.12,39015.56,1s2.3s,2S,1/2,1s2.5p,2P*,3/2
Li,2,Li II,906.99,,906.99,air,,,7677400.0,AAA,[581595.90],[592618.4],1s.4s,1S,0,1s.5p,1P*,1
Li,2,Li II,915.696,,915.696,air,,,40.723,AAA,[581595.90],[592513.56],1s.4s,1S,0,1s.5d,1D,2
Li,1,Li I,921.75,,921.75,air,,,672000.0,A,30925.38,41771.3,1s2.3p,2P*,1/2,1s2.8d,2D,3/2
Li,1,Li I,921.75,,921.75,air,,,135000.0,A,30925.38,41771.3,1s2.3p,2P*,3/2,1s2.8d,2D,3/2
Li,1,Li I,921.75,,921.75,air,,,810000.0,A,30925.38,41771.3,1s2.3p,2P*,3/2,1s2.8d,2D,5/2
Li,1,Li I,937.68,,937.68,air,,,184000.0,B,30925.38,41587.1,1s2.3p,2P*,1/2,1s2.8s,2S,1/2
Li,1,Li I,937.68,,937.68,air,,,370000.0,B,30925.38,41587.1,1s2.3p,2P*,3/2,1s2.8s,2S,1/2
Li,2,Li II,940.613,,940.613,air,,,2179.0,AA,[581885.11],[592513.56],1s.4p,3P*,1,1s.5d,1D,2
Li,2,Li II,940.677,,940.677,air,,,863.9,AA,[581885.83],[592513.56],1s.4p,3P*,2,1s.5d,1D,2
Li,2,Li II,941.528,,941.528,air,,,11796000.0,AAA,[581884.71],[592502.83],1s.4p,3P*,0,1s.5d,3D,1
Li,2,Li II,941.529,,941.529,air,,,15923000.0,AAA,[581885.11],[592503.22],1s.4p,3P*,1,1s.5d,3D,2
Li,2,Li II,941.534,,941.534,air,,,21233000.0,AAA,[581885.83],[592503.88],1s.4p,3P*,2,1s.5d,3D,3
Li,2,Li II,941.563,,941.563,air,,,8847400.0,AAA,[581885.11],[592502.83],1s.4p,3P*,1,1s.5d,3D,1
Li,2,Li II,941.593,,941.593,air,,,5307500.0,AAA,[581885.83],[592503.22],1s.4p,3P*,2,1s.5d,3D,2
Li,2,Li II,941.627,,941.627,air,,,589810.0,AAA,[581885.83],[592502.83],1s.4p,3P*,2,1s.5d,3D,1
Li,1,Li I,954.98,,954.98,air,,,4570.0,B,31283.08,41751.63,1s2.3d,2D,3/2,1s2.8p,2P*,3/2
Li,1,Li I,954.98,,954.98,air,,,45700.0,B,31283.08,41751.63,1s2.3d,2D,3/2,1s2.8p,2P*,1/2
Li,1,Li I,954.984,,954.984,air,,,41100.0,B,31283.12,41751.63,1s2.3d,2D,5/2,1s2.8p,2P*,3/2
Li,2,Li II,958.142,958.142,958.141,air,,,5142300.0,AAA,[491373.71],[501807.72],1s.2s,1S,0,1s.2p,1P*,1
Li,1,Li I,968.62,,968.62,air,,,204000.0,A,30925.38,41246.5,1s2.3p,2P*,3/2,1s2.7d,2D,3/2
Li,1,Li I,968.62,,968.62,air,,,1230000.0,A,30925.38,41246.5,1s2.3p,2P*,3/2,1s2.7d,2D,5/2
Li,1,Li I,968.62,,968.62,air,,,1020000.0,A,30925.38,41246.5,1s2.3p,2P*,1/2,1s2.7d,2D,3/2
Li,1,Li I,995.49,,995.49,air,,,287000.0,B,30925.38,40967.9,1s2.3p,2P*,1/2,1s2.7s,2S,1/2
Li,1,Li I,995.49,,995.49,air,,,575000.0,B,30925.38,40967.9,1s2.3p,2P*,3/2,1s2.7s,2S,1/2
Li,2,Li II,1000.89,,1000.89,air,,,2579700.0,AAA,[582630.08],[592618.4],1s.4d,1D,2,1s.5p,1P*,1
Li,1,Li I,1006.341,,1006.341,air,,,7100.0,A,31283.08,41217.35,1s2.3d,2D,3/2,1s2.7p,2P*,3/2
Li,1,Li I,1006.341,,1006.341,air,,,70900.0,A,31283.08,41217.35,1s2.3d,2D,3/2,1s2.7p,2P*,1/2
Li,1,Li I,1006.345,,1006.345,air,,,63600.0,A,31283.12,41217.35,1s2.3d,2D,5/2,1s2.7p,2P*,3/2
Li,2,Li II,1009.039,,1009.039,air,,,7567000.0,AA,[582612.54],[592520.24],1s.4d,3D,2,1s.5f,1F*,3
Li,2,Li II,1009.102,,1009.102,air,,,34747000.0,AAA,[582612.15],[592519.24],1s.4d,3D,1,1s.5f,3F*,2
Li,2,Li II,1009.107,,1009.107,air,,,1003000.0,AA,[582613.20],[592520.24],1s.4d,3D,3,1s.5f,1F*,3
Li,2,Li II,1009.141,,1009.141,air,,,6433400.0,AAA,[582612.54],[592519.24],1s.4d,3D,2,1s.5f,3F*,2
Li,2,Li II,1009.141,,1009.141,air,,,29203000.0,AAA,[582612.54],[592519.24],1s.4d,3D,2,1s.5f,3F*,3
Li,2,Li II,1009.208,,1009.208,air,,,183850.0,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,2
Li,2,Li II,1009.208,,1009.208,air,,,3593600.0,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,3
Li,2,Li II,1009.208,,1009.208,air,,,41365000.0,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,4
Li,2,Li II,1010.829,,1010.829,air,,,32804000.0,AAA,[582630.08],[592520.24],1s.4d,1D,2,1s.5f,1F*,3
Li,2,Li II,1010.931,,1010.931,air,,,1291.0,AA,[582630.08],[592519.24],1s.4d,1D,2,1s.5f,3F*,2
Li,2,Li II,1010.931,,1010.931,air,,,8574000.0,AA,[582630.08],[592519.24],1s.4d,1D,2,1s.5f,3F*,3
Li,2,Li II,1012.744,,1012.744,air,,,232500.0,AA,[582642.10],[592513.56],1s.4f,3F*,3,1s.5d,1D,2
